source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon
sreality,9980000,77,3,1,1,1,0,5,velmi dobre,vybavene,osobni,Praha 9,50.120083,14.501351
sreality,8700000,46,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 6,50.107346,14.390964
sreality,7399000,33,2,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 5,50.071289,14.406946
sreality,6590000,80,3,0,0,0,0,1,velmi dobre,vybavene,osobni,Plzeň,49.726341,13.367968
sreality,6680000,55,2,0,1,1,0,5,dobre,vybavene,osobni,Brno,49.208027,16.623814
sreality,8475000,73,3,1,1,1,0,3,dobre,vybavene,osobni,Brno,49.208027,16.623814
sreality,8475000,72,4,0,1,1,0,3,dobre,vybavene,osobni,Brno,49.208027,16.623814
sreality,11960000,56,2,1,1,1,1,3,novostavba,vybavene,osobni,Brno,49.196892,16.540127
sreality,18800000,75,2,1,1,1,1,3,velmi dobre,vybavene,osobni,Trutnov,50.72694,15.610303
sreality,6190000,29,1,1,1,0,0,2,novostavba,vybavene,osobni,Praha 6,50.12466,14.381194
sreality,5790000,43,1,1,1,0,0,1,novostavba,vybavene,osobni,Praha 6,50.12466,14.381194
sreality,12950000,83,3,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha 9,50.108524,14.498964
sreality,13490000,83,3,1,1,0,1,1,novostavba,vybavene,osobni,Praha 9,50.137199,14.52199
sreality,10495000,112,4,1,1,1,0,2,velmi dobre,vybavene,osobni,Ostrava,49.845108,18.284233
sreality,14400000,83,3,1,1,1,1,5,novostavba,vybavene,osobni,Praha 9,50.119064,14.505751
sreality,7990000,46,2,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 5,50.070545,14.377719
sreality,9069800,41,2,1,1,1,0,2,novostavba,vybavene,osobni,Praha,50.012009,14.412961
sreality,9990000,68,2,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 4,50.02161,14.464751
sreality,13990000,108,3,1,0,1,1,1,dobre,vybavene,osobni,Praha 4,50.055874,14.44942
sreality,9900000,75,3,1,0,1,1,3,dobre,vybavene,osobni,Praha 6,50.11245,14.325791
sreality,8770000,49,2,0,0,1,1,2,velmi dobre,vybavene,osobni,Praha 5,50.067997,14.392004
sreality,10490000,80,4,0,1,1,0,13,velmi dobre,vybavene,osobni,Praha 4,50.022816,14.454466
sreality,5674000,57,3,0,1,0,0,3,dobre,vybavene,osobni,Pardubice,50.040623,15.808146
sreality,5250000,60,3,1,1,1,0,8,velmi dobre,vybavene,osobni,Pardubice,50.048347,15.757542
sreality,7499990,48,2,0,1,1,0,1,velmi dobre,vybavene,osobni,Praha 4,50.04575,14.449757
sreality,11990000,84,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha 9,50.156288,14.516864
sreality,13490000,83,3,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 5,50.029881,14.365334
sreality,7290000,81,3,1,0,0,0,2,velmi dobre,vybavene,osobni,Pardubice,50.023724,15.758314
sreality,40000000,200,5,1,1,1,1,4,velmi dobre,vybavene,osobni,Praha 5,50.07531,14.405655
sreality,22200000,135,3,0,1,0,0,5,velmi dobre,vybavene,osobni,Praha 1,50.07629,14.416727
sreality,8990000,60,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 3,50.076836,14.469539
sreality,32000000,235,5,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha 1,50.087257,14.407328
sreality,5990000,78,3,0,1,1,0,4,dobre,vybavene,osobni,České Budějovice,48.984909,14.434029
sreality,21140500,112,4,1,1,1,1,2,novostavba,vybavene,osobni,Praha,50.057491,14.383348
sreality,17019400,77,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha,50.057491,14.383348
sreality,11078100,46,2,1,1,1,1,3,novostavba,vybavene,osobni,Praha,50.057491,14.383348
sreality,18154400,86,3,1,1,1,1,2,novostavba,vybavene,osobni,Praha,50.057491,14.383348
sreality,8544140,28,1,1,1,1,1,1,novostavba,vybavene,osobni,Praha,50.057491,14.383348
sreality,6990000,62,2,1,0,0,0,3,novostavba,vybavene,osobni,Brno,49.212383,16.601603
sreality,6270000,35,2,1,1,1,0,8,velmi dobre,vybavene,osobni,Praha,50.023621,14.453553
sreality,6250000,71,3,1,0,0,0,3,velmi dobre,vybavene,osobni,Pardubice,50.026268,15.768207
sreality,6142009,36,1,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 9,50.138824,14.548953
sreality,19590000,143,4,1,1,1,1,4,novostavba,vybavene,osobni,Praha 5,50.055443,14.349585
sreality,6990000,43,2,1,1,0,0,3,dobre,vybavene,osobni,Praha 8,50.131832,14.477358
sreality,15460000,179,4,1,0,1,1,3,velmi dobre,vybavene,osobni,Praha 10,50.015911,14.583953
sreality,5135000,72,4,1,0,1,0,1,velmi dobre,vybavene,osobni,Ostrava,49.79171,18.223782
sreality,9690000,30,2,0,0,0,1,2,dobre,vybavene,osobni,Praha 1,50.083893,14.413526
sreality,13990000,92,3,1,1,0,1,1,novostavba,vybavene,osobni,Praha 6,50.082985,14.311815
sreality,2990000,45,2,1,1,1,0,3,dobre,vybavene,osobni,Zlín,49.291904,17.863007
sreality,12950000,67,3,1,1,1,1,5,velmi dobre,vybavene,osobni,Praha 5,50.072262,14.388008
sreality,13800000,60,2,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 5,50.072262,14.388008
sreality,9950000,52,2,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 5,50.072262,14.388008
sreality,6890000,69,2,0,0,0,0,1,velmi dobre,vybavene,osobni,Plzeň,49.722523,13.403325
sreality,10980000,83,3,1,1,1,0,3,novostavba,vybavene,osobni,Praha 10,50.028557,14.602667
sreality,7200000,36,1,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 10,50.0439,14.515306
sreality,20500000,134,3,0,0,1,0,4,velmi dobre,vybavene,osobni,Praha 6,50.101055,14.38874
sreality,12200000,67,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha 5,50.031612,14.379066
sreality,8530000,62,3,1,1,1,0,5,novostavba,vybavene,osobni,Brno,49.216713,16.494913
sreality,17590000,108,4,1,1,1,1,7,novostavba,vybavene,osobni,Praha 3,50.084793,14.485733
sreality,9990000,73,3,1,1,1,0,3,velmi dobre,vybavene,osobni,Praha 9,50.099735,14.484289
sreality,10900000,65,2,1,1,0,0,6,novostavba,vybavene,osobni,Brno,49.195362,16.610714
sreality,7900000,40,1,1,1,0,1,4,velmi dobre,vybavene,osobni,Praha 9,50.13512,14.510086
sreality,4330000,70,3,0,0,1,1,1,dobre,vybavene,osobni,Brno,48.928574,16.579247
sreality,9890000,58,2,1,1,1,1,4,novostavba,vybavene,osobni,Praha 10,50.043041,14.556076
sreality,3650000,54,3,0,0,0,0,1,dobre,vybavene,osobni,Ostrava,49.792515,18.223787
sreality,12235000,71,3,1,1,1,1,4,dobre,vybavene,osobni,Praha 9,50.132557,14.50701
sreality,10490000,62,3,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 10,50.074272,14.484986
sreality,4490000,40,2,1,1,1,0,6,velmi dobre,vybavene,osobni,Kladno,50.134331,14.130261
sreality,33900000,128,3,1,0,1,0,4,velmi dobre,vybavene,osobni,Praha 8,50.090897,14.442858
sreality,27000000,104,3,1,1,1,0,6,velmi dobre,vybavene,osobni,Praha 8,50.090775,14.452274
sreality,5330300,50,1,1,1,1,1,1,novostavba,vybavene,osobni,Liberec,50.763096,15.039489
sreality,6330600,66,2,1,1,1,1,2,novostavba,vybavene,osobni,Liberec,50.763096,15.039489
sreality,9618000,97,4,1,1,1,1,6,novostavba,vybavene,osobni,Liberec,50.763096,15.039489
sreality,9300000,58,2,1,1,1,1,4,velmi dobre,vybavene,osobni,Brno,49.180603,16.671284
sreality,6900000,140,3,1,0,0,1,3,dobre,vybavene,osobni,České Budějovice,48.97823,14.480397
sreality,10990000,173,4,1,0,1,1,4,velmi dobre,vybavene,osobni,Plzeň,49.756844,13.45046
sreality,10990000,67,2,1,1,0,1,1,novostavba,vybavene,osobni,Praha 10,50.059395,14.518215
sreality,9900000,55,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 5,50.067867,14.339087
sreality,5950000,39,1,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha 10,50.072994,14.465119
sreality,6081000,57,2,1,1,1,0,2,novostavba,vybavene,osobni,České Budějovice,48.981617,14.477505
sreality,5590000,66,3,0,1,1,0,4,dobre,vybavene,osobni,České Budějovice,48.991283,14.465437
sreality,7899000,71,3,0,1,1,0,5,dobre,vybavene,osobni,Brno,49.166878,16.576191
sreality,11490000,70,3,1,0,0,1,2,velmi dobre,vybavene,osobni,Praha 3,50.086342,14.482595
sreality,7254000,45,2,1,1,0,0,4,dobre,vybavene,osobni,Praha 3,50.089409,14.473903
sreality,11500000,79,3,1,0,1,0,1,velmi dobre,vybavene,osobni,Praha 8,50.109451,14.474666
sreality,15500000,93,3,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 3,50.089741,14.462803
sreality,5750000,33,1,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha 3,50.085472,14.451476
sreality,4700000,86,3,1,0,1,0,1,dobre,vybavene,osobni,Karlovy Vary,50.22253,12.870589
sreality,5690000,59,2,0,1,1,0,7,velmi dobre,vybavene,osobni,Liberec,50.778812,15.062426
sreality,8690000,49,2,1,0,1,0,3,velmi dobre,vybavene,osobni,Praha 5,50.071125,14.385791
sreality,7338000,45,2,1,0,0,1,1,velmi dobre,vybavene,osobni,Praha 5,50.069195,14.343894
sreality,6693892,39,1,1,1,1,1,2,novostavba,vybavene,osobni,Praha 4,49.990322,14.407216
sreality,8591626,53,2,1,1,1,1,3,novostavba,vybavene,osobni,Praha 4,49.990322,14.407216
sreality,8816722,58,2,1,1,0,1,1,novostavba,vybavene,osobni,Praha 4,49.990322,14.407216
sreality,14278776,71,3,1,1,1,1,4,novostavba,vybavene,osobni,Praha 4,49.990322,14.407216
sreality,7370000,91,2,1,1,1,1,2,novostavba,vybavene,osobni,Kladno,50.133579,14.137474
sreality,10988000,93,3,1,1,1,0,6,novostavba,vybavene,osobni,České Budějovice,48.981617,14.477505
sreality,7190000,79,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Pardubice,50.029575,15.730626
sreality,7450000,42,2,1,1,1,0,3,velmi dobre,vybavene,osobni,Praha 9,50.124855,14.485474
sreality,22950000,105,4,0,1,1,1,2,velmi dobre,vybavene,osobni,Praha 5,50.071217,14.403089
sreality,5490000,55,3,0,0,1,0,3,dobre,vybavene,osobni,Kladno,50.133549,14.116425
sreality,21800000,150,4,0,1,0,0,3,velmi dobre,vybavene,osobni,Praha 5,50.064915,14.409789
sreality,11353000,93,3,1,1,1,0,4,dobre,vybavene,osobni,Praha 5,50.048298,14.341383
sreality,5290000,68,3,0,1,1,0,5,velmi dobre,vybavene,osobni,Zlín,49.205929,17.588049
sreality,5290000,72,3,0,0,1,1,2,velmi dobre,vybavene,osobni,Liberec,50.800228,15.041629
sreality,5799000,48,3,0,0,0,0,1,dobre,vybavene,osobni,Brno,49.200085,16.625736
sreality,8990000,113,4,1,0,0,1,1,velmi dobre,vybavene,osobni,Brno,49.269913,16.527153
sreality,11499000,110,3,0,0,1,0,4,dobre,vybavene,osobni,Brno,49.224945,16.551559
sreality,2895000,32,1,1,0,0,0,2,velmi dobre,vybavene,osobni,Český Krumlov,48.660938,14.165633
sreality,10490000,85,2,0,0,1,0,4,velmi dobre,vybavene,osobni,Brno,49.190098,16.590195
sreality,4290400,88,2,1,0,0,0,1,dobre,vybavene,osobni,Český Krumlov,48.603779,14.405725
sreality,6399000,49,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha 9,50.081955,14.615193
sreality,10200000,77,3,1,1,1,1,2,novostavba,vybavene,osobni,Liberec,50.778244,15.040906
sreality,13498000,50,2,1,0,0,1,1,novostavba,vybavene,osobni,Trutnov,50.731312,15.610524
sreality,17350000,114,4,1,0,1,0,2,velmi dobre,vybavene,osobni,Praha 5,50.071777,14.407741
sreality,7860000,61,2,1,0,1,1,7,velmi dobre,vybavene,osobni,Ostrava,49.842487,18.287325
sreality,13700000,90,3,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 5,50.071453,14.408455
sreality,35102500,152,5,1,1,1,1,3,novostavba,vybavene,osobni,Praha 4,50.054024,14.419559
sreality,11600000,74,2,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 5,50.071453,14.408455
sreality,7791250,51,1,0,1,0,0,1,velmi dobre,vybavene,osobni,Praha 5,50.071453,14.408455
sreality,11097600,74,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 5,50.0695,14.409126
sreality,11631718,77,3,1,1,1,0,3,novostavba,vybavene,osobni,Praha 5,50.063885,14.409646
sreality,4250000,41,1,1,0,0,0,1,velmi dobre,vybavene,osobni,Český Krumlov,48.639324,14.229321
sreality,5099000,54,2,1,0,1,0,2,velmi dobre,vybavene,osobni,Plzeň,49.728275,13.399568
sreality,4990000,67,3,0,0,0,1,1,velmi dobre,vybavene,osobni,Trutnov,50.564495,15.918757
sreality,2695000,19,1,1,1,0,1,1,velmi dobre,vybavene,osobni,Český Krumlov,48.737965,14.110538
sreality,6995000,51,3,1,1,0,1,3,velmi dobre,vybavene,osobni,Český Krumlov,48.737965,14.110538
sreality,5490000,60,2,0,0,0,1,2,velmi dobre,vybavene,osobni,Pardubice,50.037151,15.785771
sreality,5970000,56,2,1,0,0,1,1,novostavba,vybavene,osobni,České Budějovice,48.987156,14.452609
sreality,4099000,34,2,1,0,1,1,2,novostavba,vybavene,osobni,České Budějovice,48.987156,14.452609
sreality,6497000,64,3,1,0,1,1,2,novostavba,vybavene,osobni,České Budějovice,48.987156,14.452609
sreality,10500000,61,3,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 5,50.037838,14.329184
sreality,44500000,137,3,1,1,1,1,7,novostavba,vybavene,osobni,Praha 4,50.049053,14.435969
sreality,7390000,72,3,0,1,1,0,2,dobre,vybavene,osobni,Brno,49.16853,16.570469
sreality,3190000,38,1,0,0,0,0,2,velmi dobre,vybavene,osobni,Karlovy Vary,50.252224,12.835259
sreality,6450000,73,3,0,0,1,0,4,velmi dobre,vybavene,osobni,Plzeň,49.744011,13.415195
sreality,21900000,135,5,0,0,1,0,5,velmi dobre,vybavene,osobni,Praha 5,50.066261,14.395983
sreality,8490000,64,2,1,1,0,1,6,velmi dobre,vybavene,osobni,Praha 10,50.044167,14.551715
sreality,5880000,63,3,1,1,1,0,2,velmi dobre,vybavene,osobni,Pardubice,50.051132,15.758477
sreality,6590000,43,2,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 5,50.04887,14.350709
sreality,6950000,98,3,0,0,0,0,3,velmi dobre,vybavene,osobni,Trutnov,50.56094,15.903205
sreality,23600000,95,3,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha 2,50.077862,14.437896
sreality,10340691,44,2,1,1,1,0,6,novostavba,vybavene,osobni,Praha 5,50.056091,14.409175
sreality,8470000,47,1,1,1,0,1,1,dobre,vybavene,osobni,Praha 8,50.122379,14.46657
sreality,9450000,68,3,0,1,1,0,11,velmi dobre,vybavene,osobni,Praha 9,50.138683,14.509805
sreality,11576413,48,1,0,0,0,0,3,novostavba,vybavene,osobni,Praha 2,50.070736,14.430594
sreality,12264415,52,2,1,0,0,0,2,novostavba,vybavene,osobni,Praha 2,50.070736,14.430594
sreality,9640746,41,2,1,0,0,0,2,novostavba,vybavene,osobni,Praha 2,50.070736,14.430594
sreality,8300000,37,1,1,1,1,0,7,novostavba,vybavene,osobni,Praha 5,50.056091,14.409175
sreality,12026070,79,4,1,1,1,1,3,novostavba,vybavene,osobni,Praha 9,50.154964,14.538545
sreality,12281850,79,4,1,1,1,1,2,novostavba,vybavene,osobni,Praha 9,50.154964,14.538545
sreality,9160000,54,2,1,1,0,1,1,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412
sreality,7470000,39,1,1,1,1,1,1,novostavba,vybavene,osobni,Praha 9,50.125977,14.530536
sreality,7770000,42,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha 10,50.072262,14.480817
sreality,6495000,34,1,1,1,1,1,1,velmi dobre,vybavene,osobni,Praha 9,50.125977,14.530536
sreality,13500000,87,4,1,1,1,1,3,novostavba,vybavene,osobni,Praha 10,50.086681,14.51375
sreality,11900000,69,3,1,1,1,0,2,novostavba,vybavene,osobni,Praha 10,50.086681,14.51375
sreality,7290000,70,2,1,0,1,0,1,velmi dobre,vybavene,osobni,Brno,49.176407,16.62455
sreality,8977000,146,4,0,0,1,1,1,velmi dobre,vybavene,osobni,Zlín,49.240273,17.681927
sreality,14490000,71,3,1,0,1,1,1,velmi dobre,vybavene,osobni,Praha 6,50.100826,14.349572
sreality,5740000,71,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Plzeň,49.735409,13.366305
sreality,4430000,45,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Kladno,50.129387,14.1218
sreality,4849000,50,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Plzeň,49.740387,13.398475
sreality,9390000,110,4,0,0,0,0,4,velmi dobre,vybavene,osobni,Plzeň,49.726635,13.388395
sreality,5500000,35,1,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 9,50.109188,14.55687
sreality,6088000,76,2,1,0,1,0,1,velmi dobre,vybavene,osobni,Plzeň,49.754963,13.377847
sreality,4195000,49,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Český Krumlov,48.81789,14.320435
sreality,13800000,82,4,1,1,1,0,2,novostavba,vybavene,osobni,Brno,49.226967,16.594402
sreality,15990000,81,3,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 3,50.077888,14.465341
sreality,6750000,66,3,1,1,1,1,6,novostavba,vybavene,osobni,Plzeň,49.741032,13.32093
sreality,8990000,98,3,0,1,1,0,6,velmi dobre,vybavene,osobni,Plzeň,49.734894,13.370425
sreality,10890000,60,2,1,1,1,0,1,velmi dobre,vybavene,osobni,Praha 3,50.076691,14.469943
sreality,8490000,62,3,0,1,1,1,4,velmi dobre,vybavene,osobni,Praha 5,50.036545,14.373248
sreality,3965000,32,1,1,1,0,1,3,velmi dobre,vybavene,osobni,Liberec,50.75399,15.046011
sreality,3990000,31,1,0,0,0,0,1,velmi dobre,vybavene,osobni,Pardubice,50.052589,15.762953
sreality,10550000,80,4,1,0,1,1,12,velmi dobre,vybavene,osobni,Praha,50.020878,14.457051
sreality,6955000,43,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha 5,50.071289,14.406946
sreality,9001000,62,2,1,1,1,0,2,novostavba,vybavene,osobni,Brno,49.204189,16.630672
sreality,17999000,100,4,0,0,1,1,3,dobre,vybavene,osobni,Praha 5,50.072216,14.373106
sreality,9890000,52,2,1,1,1,1,5,novostavba,vybavene,osobni,Praha 4,50.016243,14.404919
sreality,12999500,69,3,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 5,50.073063,14.394489
sreality,9800000,63,1,1,1,0,0,3,novostavba,vybavene,osobni,Praha,50.071125,14.385791
sreality,8770000,55,2,1,0,1,1,3,velmi dobre,vybavene,osobni,Praha 5,50.039043,14.314883
sreality,9900000,61,2,1,1,1,1,4,novostavba,vybavene,osobni,Praha 9,50.10371,14.515882
sreality,8960000,80,3,0,0,1,1,4,dobre,vybavene,osobni,Praha 5,50.059357,14.290748
sreality,9490000,97,5,0,0,1,0,4,velmi dobre,vybavene,osobni,Brno,49.202595,16.66082
sreality,13800000,80,3,1,1,1,1,5,novostavba,vybavene,osobni,Praha 9,50.10371,14.515882
sreality,4390740,28,1,1,1,0,0,1,novostavba,vybavene,osobni,Kladno,50.151047,14.115027
sreality,8700000,57,2,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 10,50.074375,14.550345
sreality,3800000,68,3,0,1,1,0,1,velmi dobre,vybavene,osobni,Ostrava,49.847778,18.275455
sreality,9400000,57,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha 10,50.019268,14.58224
sreality,15990900,140,5,0,0,1,0,3,velmi dobre,vybavene,osobni,Praha 8,50.117962,14.461505
sreality,9590000,77,3,0,1,1,0,3,dobre,vybavene,osobni,Praha 4,49.999146,14.4192
sreality,14590000,88,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 6,50.082985,14.311815
sreality,7700000,50,2,0,1,0,0,1,dobre,vybavene,osobni,Praha 3,50.094913,14.489644
sreality,10651000,63,2,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.004192,14.355805
sreality,11444000,76,2,1,1,1,0,2,novostavba,vybavene,osobni,Praha,50.004192,14.355805
sreality,9121000,54,2,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.004192,14.355805
sreality,8930000,72,3,0,1,1,0,3,velmi dobre,vybavene,osobni,Praha 8,50.14193,14.431092
sreality,9650000,75,3,1,0,1,1,2,velmi dobre,vybavene,osobni,Brno,49.225269,16.553312
sreality,8638700,36,1,1,1,0,1,5,novostavba,vybavene,osobni,Praha 5,50.071247,14.406638
sreality,15200000,113,4,1,1,1,0,2,novostavba,vybavene,osobni,Praha,50.030434,14.375047
sreality,2449000,19,1,1,0,0,0,4,velmi dobre,vybavene,osobni,Karlovy Vary,50.238533,12.839686
sreality,2980000,45,2,0,0,0,0,2,dobre,vybavene,osobni,Ostrava,49.776054,18.256094
sreality,6435000,38,1,1,1,0,0,6,novostavba,vybavene,osobni,Praha 10,50.048546,14.559393
sreality,9750000,59,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 8,50.090801,14.4409
sreality,6929000,40,1,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha 5,50.071289,14.406946
sreality,6650000,96,3,0,1,1,1,4,dobre,vybavene,osobni,Plzeň,49.737194,13.390586
sreality,10990000,67,3,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 4,50.052269,14.461304
sreality,4000000,42,2,0,1,0,0,4,dobre,vybavene,osobni,Kladno,50.129627,14.120649
sreality,6990000,51,2,1,1,1,1,2,novostavba,vybavene,osobni,Brno,49.202408,16.624887
sreality,4990000,61,2,0,0,1,1,4,velmi dobre,vybavene,osobni,Praha,49.798409,14.42345
sreality,5499000,76,3,0,0,0,1,4,velmi dobre,vybavene,osobni,Plzeň,49.74966,13.377821
sreality,9280000,66,3,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 3,50.088657,14.494246
sreality,6690000,56,2,1,1,1,1,6,velmi dobre,vybavene,osobni,Olomouc,49.599262,17.222492
sreality,12690000,80,3,1,1,1,1,4,novostavba,vybavene,osobni,Olomouc,49.608589,17.2521
sreality,21000000,127,4,1,0,1,1,2,novostavba,vybavene,osobni,Praha 4,49.985401,14.408981
sreality,8300000,69,4,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 4,50.027866,14.525695
sreality,10490000,51,2,1,1,1,1,1,velmi dobre,vybavene,osobni,Praha 3,50.083366,14.466205
sreality,14490000,133,3,0,1,1,1,3,velmi dobre,vybavene,osobni,Praha,50.083549,14.434141
sreality,6231000,42,1,1,0,1,1,2,novostavba,vybavene,osobni,Brno,49.198174,16.695263
sreality,5158500,35,1,1,0,1,1,2,velmi dobre,vybavene,osobni,Brno,49.198174,16.695263
sreality,8290404,47,2,1,1,1,0,2,novostavba,vybavene,osobni,Praha 8,50.149902,14.485666
sreality,13390000,75,3,1,1,1,0,3,dobre,vybavene,osobni,Praha 10,50.077724,14.486396
sreality,33000000,129,3,0,1,0,0,3,velmi dobre,vybavene,osobni,Praha 1,50.083569,14.423106
sreality,6790000,48,2,0,1,0,0,4,velmi dobre,vybavene,osobni,Praha 8,50.133915,14.477282
sreality,8990000,60,2,1,0,0,1,1,novostavba,vybavene,osobni,Trutnov,50.668571,15.617894
sreality,12490000,80,3,1,0,0,1,1,novostavba,vybavene,osobni,Trutnov,50.668571,15.617894
sreality,14990000,94,3,1,0,0,1,2,novostavba,vybavene,osobni,Trutnov,50.668571,15.617894
sreality,15990000,101,3,1,0,0,0,1,novostavba,vybavene,osobni,Trutnov,50.668571,15.617894
sreality,7990000,55,2,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 9,50.123234,14.495726
sreality,10990000,96,4,1,1,1,1,3,velmi dobre,vybavene,osobni,Ostrava,49.836319,18.295393
sreality,14339139,118,4,1,1,1,1,3,novostavba,vybavene,osobni,Praha 10,50.067547,14.554193
sreality,6427263,34,1,1,1,1,0,1,novostavba,vybavene,osobni,Praha 6,50.091537,14.297971
sreality,8736734,54,2,1,1,1,1,1,novostavba,vybavene,osobni,Praha 5,50.047062,14.302664
sreality,8914688,54,2,1,1,1,1,4,novostavba,vybavene,osobni,Praha 6,50.091537,14.297971
sreality,8519156,54,2,1,1,1,1,1,novostavba,vybavene,osobni,Praha 6,50.091537,14.297971
sreality,6090000,76,3,0,1,1,0,14,velmi dobre,vybavene,osobni,Pardubice,50.034431,15.778739
sreality,12990000,73,3,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 9,50.106323,14.523139
sreality,4600000,54,2,0,0,1,0,1,velmi dobre,vybavene,osobni,Karlovy Vary,50.230099,12.874777
sreality,6140000,50,2,1,1,1,1,3,novostavba,vybavene,osobni,Kladno,50.161591,14.133471
sreality,8800000,57,2,1,1,1,1,6,novostavba,vybavene,osobni,Praha 10,50.048908,14.542502
sreality,10990000,45,2,1,1,0,1,1,velmi dobre,vybavene,osobni,Trutnov,50.695396,15.737185
sreality,8990000,69,2,1,1,1,0,3,velmi dobre,vybavene,osobni,Praha 4,50.027164,14.45225
sreality,5890000,68,2,0,1,0,0,4,velmi dobre,vybavene,osobni,Plzeň,49.726582,13.40046
sreality,47750000,210,5,1,1,1,1,6,velmi dobre,vybavene,osobni,Praha,50.071442,14.438137
sreality,4490000,57,2,0,1,1,0,4,velmi dobre,vybavene,osobni,Zlín,49.236324,17.662191
sreality,21635000,83,3,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 6,50.084312,14.364093
sreality,7200000,44,1,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 4,50.062737,14.450049
sreality,9285700,54,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha 4,50.065979,14.439
sreality,7990000,55,2,1,1,1,1,4,novostavba,vybavene,osobni,Trutnov,50.654118,15.603967
sreality,5500000,23,1,1,0,0,1,2,novostavba,vybavene,osobni,Praha 5,50.054661,14.285619
sreality,8000000,53,2,1,1,1,1,4,velmi dobre,vybavene,osobni,Praha 9,50.155602,14.51636
sreality,10900000,85,3,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 4,50.020504,14.465816
sreality,8440000,49,2,1,1,1,0,1,velmi dobre,vybavene,osobni,Praha 8,50.14674,14.473227
sreality,6210000,59,2,1,1,1,1,3,velmi dobre,vybavene,osobni,Plzeň,49.762585,13.348571
sreality,4780000,70,4,1,1,1,0,9,velmi dobre,vybavene,osobni,Ostrava,49.825954,18.1898
sreality,2610000,46,1,0,0,0,0,3,dobre,vybavene,osobni,Ostrava,49.832779,18.280081
sreality,7750000,83,3,0,1,0,0,2,dobre,vybavene,osobni,Pardubice,50.038525,15.772092
sreality,7499000,48,2,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 5,50.035515,14.380168
sreality,6100000,59,2,1,1,1,0,2,novostavba,vybavene,osobni,Plzeň,49.748482,13.40882
sreality,11490000,88,3,1,0,1,1,2,velmi dobre,vybavene,osobni,Praha 5,50.029385,14.363911
sreality,9790000,53,2,1,1,1,1,2,novostavba,vybavene,osobni,Praha 6,50.082985,14.311815
sreality,10290000,57,2,1,1,1,1,1,novostavba,vybavene,osobni,Praha 6,50.082985,14.311815
