source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon,closest_stop_km,closest_train_km,closest_school_km,closest_kinder_km,closest_market_km,closest_hospital_km
sreality,14200000,62,2,1,1,1,0,5,velmi dobre,vybavene,osobni,Praha 2,50.070835,14.442614,0.2687135817174068,0.5569480856831027,0.3236143124524282,0.10162761881424312,0.10214243021305669,0.5179250007531788
sreality,11990000,73,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha,50.031734,14.36423,0.2100934538441411,2.2940462079726704,0.46903072191499484,0.46399589013024944,0.09914398598246653,0.2752992198231536
sreality,12490000,75,3,1,1,1,1,4,velmi dobre,vybavene,osobni,Praha 4,50.040405,14.498413,0.15212672578697198,1.1100000899991889,0.4563337032998915,0.5587480187191978,0.12497948049613287,1.2728744898427522
sreality,8850000,55,3,1,0,0,1,2,novostavba,vybavene,osobni,Praha 5,49.979427,14.346383,0.10821974897060799,1.424736984360119,0.671285995423477,0.5802647166630318,0.47971511872406297,2.878162887819603
sreality,3790000,34,1,1,0,0,0,1,novostavba,vybavene,osobni,České Budějovice,48.976749,14.358397,0.0734703034344484,7.6643248102629435,0.24191963436934583,0.17115213995786221,0.05777373274776071,8.301297619844794
sreality,7390000,90,3,1,0,1,1,1,novostavba,vybavene,osobni,České Budějovice,48.976749,14.358397,0.0734703034344484,7.6643248102629435,0.24191963436934583,0.17115213995786221,0.05777373274776071,8.301297619844794
sreality,3960000,71,4,1,0,0,1,2,velmi dobre,vybavene,osobni,Trutnov,50.596031,15.877659,0.02428328563757673,0.5870485107026201,0.9237631024366562,0.7397961878087723,1.6557920893900768,4.653601277393022
sreality,4790000,24,1,1,1,1,0,5,novostavba,vybavene,osobni,Brno,49.174072,16.567472,0.062051098527908875,2.953061734641676,0.3860947926843357,0.46984364606353585,0.48602824049270027,0.6402579123816298
sreality,10450000,111,4,0,0,0,1,3,velmi dobre,vybavene,osobni,Liberec,50.771294,15.045396,0.1870792905947546,1.1107225112759815,0.17742156256488195,0.399778525129895,0.34380117788430214,1.714634893235534
sreality,15490000,96,4,1,0,1,1,1,velmi dobre,vybavene,osobni,Praha 5,49.979382,14.34629,0.11362580685432278,1.4329786465814518,0.6795283297368052,0.5875535823582925,0.4869839885989707,2.882550464626379
sreality,9980000,77,3,1,1,1,0,5,velmi dobre,vybavene,osobni,Praha 9,50.120083,14.501351,0.135637498810401,0.21988204053057686,0.150031282324577,0.4794510733735933,0.06985580585057073,0.15137292360379845
sreality,8700000,46,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 6,50.107346,14.390964,0.16723327435215996,0.7799233460928262,0.3813166344702496,0.11305882108861895,0.033138885668983285,0.6722910515549053
sreality,7399000,33,2,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 5,50.071289,14.406946,0.12411298238139142,0.24514278104983145,0.4726270561852573,0.20916558516526051,0.04618431478601709,0.6172438747718918
sreality,6590000,80,3,0,0,0,0,1,velmi dobre,vybavene,osobni,Plzeň,49.726341,13.367968,0.10912294506391541,2.386209878055796,0.08340618499240382,0.6483795193845455,0.10921108830460108,2.020153999681902
sreality,6680000,55,2,0,1,1,0,5,dobre,vybavene,osobni,Brno,49.208027,16.623814,0.13433520685128328,1.0333975421416897,0.24275869899690208,0.08666127133770544,0.07539873006957837,0.30375351425220226
sreality,8475000,73,3,1,1,1,0,3,dobre,vybavene,osobni,Brno,49.208027,16.623814,0.13433520685128328,1.0333975421416897,0.24275869899690208,0.08666127133770544,0.07539873006957837,0.30375351425220226
sreality,8475000,72,4,0,1,1,0,3,dobre,vybavene,osobni,Brno,49.208027,16.623814,0.13433520685128328,1.0333975421416897,0.24275869899690208,0.08666127133770544,0.07539873006957837,0.30375351425220226
sreality,11960000,56,2,1,1,1,1,3,novostavba,vybavene,osobni,Brno,49.196892,16.540127,0.21357589435601793,3.793315335300858,0.4790431574650884,0.07462010956287002,0.2798265521247046,0.4481571203288942
sreality,18800000,75,2,1,1,1,1,3,velmi dobre,vybavene,osobni,Trutnov,50.72694,15.610303,0.2558286594155517,12.091263524221421,0.1763686043381664,1.2660791422584539,0.18768318954455324,0.23476352946959553
sreality,6190000,29,1,1,1,0,0,2,novostavba,vybavene,osobni,Praha 6,50.12466,14.381194,0.00290543971200019,2.820633562989076,0.7038478302251796,0.6637542652905224,0.37299011730995507,1.2251438941080746
sreality,5790000,43,1,1,1,0,0,1,novostavba,vybavene,osobni,Praha 6,50.12466,14.381194,0.00290543971200019,2.820633562989076,0.7038478302251796,0.6637542652905224,0.37299011730995507,1.2251438941080746
sreality,12950000,83,3,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha 9,50.108524,14.498964,0.18656121741252354,0.24163868826866278,0.153072025037162,0.4326959871502442,0.1718590904513715,0.2651688760137105
sreality,13490000,83,3,1,1,0,1,1,novostavba,vybavene,osobni,Praha 9,50.137199,14.52199,0.09656026959702015,1.3112840703113413,0.7265486848425361,1.030706057302415,0.4522632241920994,1.153365114471842
sreality,10495000,112,4,1,1,1,0,2,velmi dobre,vybavene,osobni,Ostrava,49.845108,18.284233,0.16035713083139957,1.3771661371025747,0.2760446279656855,0.09251972476715514,0.13907426635557857,1.560754672338602
sreality,14400000,83,3,1,1,1,1,5,novostavba,vybavene,osobni,Praha 9,50.119064,14.505751,0.23903533549222578,0.5180591137247069,0.38478452838972466,0.5603885517585555,0.35883746756033685,0.33744250116067354
sreality,7990000,46,2,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 5,50.070545,14.377719,0.1046275838618539,1.5566439293980578,0.2726476248853445,0.1382253164397111,0.10703777927671958,1.2256707374673386
sreality,9069800,41,2,1,1,1,0,2,novostavba,vybavene,osobni,Praha,50.012009,14.412961,0.019397364903172787,1.8202699388143697,0.19478625459637602,0.39383167560061666,0.28253086618522577,0.6548206555414515
sreality,9990000,68,2,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 4,50.02161,14.464751,0.143365468915338,1.9183366564451125,0.383226530120348,1.0428314765815954,1.066717474628775,1.5349432217795504
sreality,13990000,108,3,1,0,1,1,1,dobre,vybavene,osobni,Praha 4,50.055874,14.44942,0.22717150262450536,0.8792638937041498,0.29051208422777164,0.30242963084960994,0.17531653854015997,0.6614621546291675
sreality,9900000,75,3,1,0,1,1,3,dobre,vybavene,osobni,Praha 6,50.11245,14.325791,0.11584548736379889,2.429897459813517,0.3475879598818097,0.4614265953446364,0.1319651618680204,2.207635529377329
sreality,8770000,49,2,0,0,1,1,2,velmi dobre,vybavene,osobni,Praha 5,50.067997,14.392004,0.050655387029278784,0.8864430613626647,0.5150487797508699,0.19956327483955133,0.35071502901128204,0.5718299227971481
sreality,10490000,80,4,0,1,1,0,13,velmi dobre,vybavene,osobni,Praha 4,50.022816,14.454466,0.21418011568005815,1.396379831644266,0.297205196135578,0.5510382465650564,0.43142190661882224,0.9524849076645882
sreality,5674000,57,3,0,1,0,0,3,dobre,vybavene,osobni,Pardubice,50.040623,15.808146,0.11256597166657563,3.847895005333875,1.11520040923934,0.2553851342492148,0.24630901772685815,0.15222597174807562
sreality,5250000,60,3,1,1,1,0,8,velmi dobre,vybavene,osobni,Pardubice,50.048347,15.757542,0.16039567437944954,1.0946611861957676,0.1461968489211301,0.21522810945404736,0.16499932328851694,0.18709895246321298
sreality,7499990,48,2,0,1,1,0,1,velmi dobre,vybavene,osobni,Praha 4,50.04575,14.449757,0.03381096239548388,0.16438531085484231,0.17815948079624877,0.1567073855471126,0.13801847178284318,0.25998934729655754
sreality,11990000,84,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha 9,50.156288,14.516864,0.30927558349478845,0.8442146193968989,0.5820527433324849,0.04316756548123069,0.08806709910766802,1.7998961841499992
sreality,13490000,83,3,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 5,50.029881,14.365334,0.20831127660252396,2.5146230666667235,0.26622139419152213,0.25328706956155733,0.08022163889264758,0.251604599662595
sreality,7290000,81,3,1,0,0,0,2,velmi dobre,vybavene,osobni,Pardubice,50.023724,15.758314,0.03864120305124741,0.9019506908796189,0.2850889160648376,0.05438650224343853,0.09657938007716638,0.97257324561905
sreality,40000000,200,5,1,1,1,1,4,velmi dobre,vybavene,osobni,Praha 5,50.07531,14.405655,0.11163970997867584,0.5764695660541479,0.02409743285023616,0.22586828639315676,0.11963516051537595,0.7117987647432876
sreality,22200000,135,3,0,1,0,0,5,velmi dobre,vybavene,osobni,Praha 1,50.07629,14.416727,0.17649688113925718,0.19035148682492023,0.10546436896720136,0.21535267831073124,0.14606168973395625,0.13697224440551078
sreality,8990000,60,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 3,50.076836,14.469539,0.1873085104454675,0.48038284318650093,0.15598896690653585,0.28146544722869044,0.10883696547209604,0.4707996879207337
sreality,32000000,235,5,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha 1,50.087257,14.407328,0.20240693789779948,0.49522606645131945,0.14060309921535333,0.3179616776561758,0.08005894899936797,0.6235713383909738
sreality,5990000,78,3,0,1,1,0,4,dobre,vybavene,osobni,České Budějovice,48.984909,14.434029,0.15570604801466106,4.1497008610342565,0.20197020652823203,0.4885940121289262,0.10010866514345902,3.0153660853412982
sreality,21140500,112,4,1,1,1,1,2,novostavba,vybavene,osobni,Praha,50.057491,14.383348,0.37888430640360116,0.3218428350191989,0.6794840269229154,0.602298115618098,0.03225521924275114,0.7831943666135993
sreality,17019400,77,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha,50.057491,14.383348,0.37888430640360116,0.3218428350191989,0.6794840269229154,0.602298115618098,0.03225521924275114,0.7831943666135993
sreality,11078100,46,2,1,1,1,1,3,novostavba,vybavene,osobni,Praha,50.057491,14.383348,0.37888430640360116,0.3218428350191989,0.6794840269229154,0.602298115618098,0.03225521924275114,0.7831943666135993
sreality,18154400,86,3,1,1,1,1,2,novostavba,vybavene,osobni,Praha,50.057491,14.383348,0.37888430640360116,0.3218428350191989,0.6794840269229154,0.602298115618098,0.03225521924275114,0.7831943666135993
sreality,8544140,28,1,1,1,1,1,1,novostavba,vybavene,osobni,Praha,50.057491,14.383348,0.37888430640360116,0.3218428350191989,0.6794840269229154,0.602298115618098,0.03225521924275114,0.7831943666135993
sreality,6990000,62,2,1,0,0,0,3,novostavba,vybavene,osobni,Brno,49.212383,16.601603,0.10936563539222983,2.0871395644360815,0.07891005718027636,0.1078180390326916,0.19328263302588852,0.3180386842245576
sreality,6270000,35,2,1,1,1,0,8,velmi dobre,vybavene,osobni,Praha,50.023621,14.453553,0.14456803317751316,1.2883502145845014,0.33177539628953273,0.4590455658612116,0.3223943066905711,0.9680903441575692
sreality,6250000,71,3,1,0,0,0,3,velmi dobre,vybavene,osobni,Pardubice,50.026268,15.768207,0.1328851952591937,1.0561000755378602,0.09949763245043304,0.11815070027269631,0.3921602026908038,0.436921588199811
sreality,6142009,36,1,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 9,50.138824,14.548953,0.12744057166408715,2.348270485213838,0.5749489779534406,0.40418211007463123,0.4140911669974648,0.5465808335017072
sreality,19590000,143,4,1,1,1,1,4,novostavba,vybavene,osobni,Praha 5,50.055443,14.349585,0.20971383471443888,0.5425535045334063,0.33021903935815566,0.6001879913908095,0.4403195429358894,2.2144083627451585
sreality,6990000,43,2,1,1,0,0,3,dobre,vybavene,osobni,Praha 8,50.131832,14.477358,0.1295791014139516,0.8007216888386187,0.2184305989320977,0.22023973273251624,0.1814668708549863,0.222673042374374
sreality,15460000,179,4,1,0,1,1,3,velmi dobre,vybavene,osobni,Praha 10,50.015911,14.583953,0.15298413581101797,2.050299771194475,2.1134216559913663,0.19073537686627515,1.4861347979462511,1.8005512282031662
sreality,5135000,72,4,1,0,1,0,1,velmi dobre,vybavene,osobni,Ostrava,49.79171,18.223782,0.08686999204805601,2.9776428147844975,0.13800811878625405,0.3718214999026901,0.27464028668082135,1.5119668155797095
sreality,9690000,30,2,0,0,0,1,2,dobre,vybavene,osobni,Praha 1,50.083893,14.413526,0.0817283954255826,0.5627888951326213,0.37890882733127207,0.41170174249662345,0.044750135536388944,0.42658506591304124
sreality,13990000,92,3,1,1,0,1,1,novostavba,vybavene,osobni,Praha 6,50.082985,14.311815,0.023011246124361052,0.13574216467698408,0.3867783240207933,1.243809772143259,0.4036041202038255,0.8751267461219738
sreality,2990000,45,2,1,1,1,0,3,dobre,vybavene,osobni,Zlín,49.291904,17.863007,1.3261736892019513,8.087979215403438,4.605631233229659,6.2703562177635135,1.5444822144316597,13.832387728882432
sreality,12950000,67,3,1,1,1,1,5,velmi dobre,vybavene,osobni,Praha 5,50.072262,14.388008,0.0827538365776404,1.1574598683752328,0.47147068804919795,0.15331619535757646,0.025498286485893848,1.0435879981755294
sreality,13800000,60,2,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 5,50.072262,14.388008,0.0827538365776404,1.1574598683752328,0.47147068804919795,0.15331619535757646,0.025498286485893848,1.0435879981755294
sreality,9950000,52,2,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 5,50.072262,14.388008,0.0827538365776404,1.1574598683752328,0.47147068804919795,0.15331619535757646,0.025498286485893848,1.0435879981755294
sreality,6890000,69,2,0,0,0,0,1,velmi dobre,vybavene,osobni,Plzeň,49.722523,13.403325,0.07030232163548285,2.554498677886255,0.04733255368033741,0.8188266409708091,0.27113578057943694,1.8985598600766558
sreality,10980000,83,3,1,1,1,0,3,novostavba,vybavene,osobni,Praha 10,50.028557,14.602667,0.12689826002733118,0.9739734708316358,0.17705863305586464,0.14766937329883006,0.13504528413454336,0.34033069378563346
sreality,7200000,36,1,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 10,50.0439,14.515306,0.10885919183923971,1.6810664348431013,0.7016072168611134,0.2989432036948247,0.18423161603150043,0.2514322963641336
sreality,20500000,134,3,0,0,1,0,4,velmi dobre,vybavene,osobni,Praha 6,50.101055,14.38874,0.06651267211367587,0.3154065711636967,0.501495291383443,0.26685083618262395,0.06959078155159039,0.29333442424617134
sreality,12200000,67,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha 5,50.031612,14.379066,0.32675093011391443,2.0273493548077846,0.8258118036183179,0.3623537306322067,0.29409256317731025,1.2485923125231015
sreality,8530000,62,3,1,1,1,0,5,novostavba,vybavene,osobni,Brno,49.216713,16.494913,0.08968387619671365,6.297093634705614,0.9445792396325289,0.1800015492688932,0.2399399011525359,0.7835699794187108
sreality,17590000,108,4,1,1,1,1,7,novostavba,vybavene,osobni,Praha 3,50.084793,14.485733,0.23978863355640145,1.0150462246723564,0.33474177315853615,0.07482694474275392,0.282172761653299,0.40439701017425206
sreality,9990000,73,3,1,1,1,0,3,velmi dobre,vybavene,osobni,Praha 9,50.099735,14.484289,0.1862664047715925,0.8485490924287868,0.11731382234039375,0.6357433951043403,0.16382028288634173,0.9718664080274
sreality,10900000,65,2,1,1,0,0,6,novostavba,vybavene,osobni,Brno,49.195362,16.610714,0.1814670032555346,0.5026181353676439,0.13673131510991074,0.4695415426058419,0.1269988973870781,0.1391431599096618
sreality,7900000,40,1,1,1,0,1,4,velmi dobre,vybavene,osobni,Praha 9,50.13512,14.510086,0.0902627422668281,1.2347829265787946,0.18702069063066326,0.18479165902759592,0.4001021151133758,0.61043096476363
sreality,4330000,70,3,0,0,1,1,1,dobre,vybavene,osobni,Brno,48.928574,16.579247,0.2988089128463313,4.331855109661104,3.772921110134396,4.904054438875864,0.315502901583032,10.526056903232911
sreality,9890000,58,2,1,1,1,1,4,novostavba,vybavene,osobni,Praha 10,50.043041,14.556076,0.0711354006659195,1.8388661013545384,0.5441790762480697,0.12198615818162487,0.1190325152234112,2.88609756477022
sreality,3650000,54,3,0,0,0,0,1,dobre,vybavene,osobni,Ostrava,49.792515,18.223787,0.058964677852391484,2.9455779295706708,0.21667149616816359,0.3474101577965995,0.3498030979033596,1.6007555374856328
sreality,12235000,71,3,1,1,1,1,4,dobre,vybavene,osobni,Praha 9,50.132557,14.50701,0.21926958972358984,1.0896435709001993,0.36317519251270897,0.16868173677830148,0.49429482852590656,0.8320248870128331
sreality,10490000,62,3,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha 10,50.074272,14.484986,0.22248857505371641,0.4362810429344582,0.347595641019606,0.42505075421071037,0.1784921302646326,0.3220684030059089
sreality,4490000,40,2,1,1,1,0,6,velmi dobre,vybavene,osobni,Kladno,50.134331,14.130261,0.027963333087433793,1.3821426376850914,0.20803632424666435,0.29291059325918256,0.0962283725804104,2.4078951718387422
sreality,33900000,128,3,1,0,1,0,4,velmi dobre,vybavene,osobni,Praha 8,50.090897,14.442858,0.10958045463762761,0.2673906066793202,0.23829471562542168,0.21328851540250343,0.09822076914747496,0.16661539846291942
sreality,27000000,104,3,1,1,1,0,6,velmi dobre,vybavene,osobni,Praha 8,50.090775,14.452274,0.36215392648551553,0.2928801594190156,0.1668011955705624,0.4599598079097477,0.12371969812809562,0.3175430557774746
sreality,5330300,50,1,1,1,1,1,1,novostavba,vybavene,osobni,Liberec,50.763096,15.039489,0.2609417206385706,0.4926460944445499,0.2722293532174808,0.20388513144415296,0.12092787742296292,2.3515461373484765
sreality,6330600,66,2,1,1,1,1,2,novostavba,vybavene,osobni,Liberec,50.763096,15.039489,0.2609417206385706,0.4926460944445499,0.2722293532174808,0.20388513144415296,0.12092787742296292,2.3515461373484765
sreality,9618000,97,4,1,1,1,1,6,novostavba,vybavene,osobni,Liberec,50.763096,15.039489,0.2609417206385706,0.4926460944445499,0.2722293532174808,0.20388513144415296,0.12092787742296292,2.3515461373484765
sreality,9300000,58,2,1,1,1,1,4,velmi dobre,vybavene,osobni,Brno,49.180603,16.671284,0.02882851592368948,1.4528489923616517,1.0298268836144082,1.0852180967336613,0.6850926078358668,0.5458081615522399
sreality,6900000,140,3,1,0,0,1,3,dobre,vybavene,osobni,České Budějovice,48.97823,14.480397,0.20956660309848565,0.7325828381256834,0.13269469954952834,0.15860598312403434,0.08557384477053886,0.4414745649717173
sreality,10990000,173,4,1,0,1,1,4,velmi dobre,vybavene,osobni,Plzeň,49.756844,13.45046,0.11732035383561407,4.401755946835534,1.1993378600014497,2.1824848289045575,0.43582416826118897,4.574935129485342
sreality,10990000,67,2,1,1,0,1,1,novostavba,vybavene,osobni,Praha 10,50.059395,14.518215,0.0647830129676504,1.0726958979618075,0.6274994209451932,0.6793621179134058,0.1567204751750316,0.6566127337937561
sreality,9900000,55,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha 5,50.067867,14.339087,0.10262985131527819,0.8042374611299389,1.11280067317222,0.6192525108859939,0.6928231587285639,2.224484649529652
sreality,5950000,39,1,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha 10,50.072994,14.465119,0.17192075298797907,0.9632469483210647,0.2819174385899105,0.12543366605054113,0.131019750068622,0.10981677435253583
sreality,6081000,57,2,1,1,1,0,2,novostavba,vybavene,osobni,České Budějovice,48.981617,14.477505,0.009397033135726806,1.1373160993485922,0.0868278994283208,0.30900012644737723,0.24200089737677172,0.5031629007986083
sreality,5590000,66,3,0,1,1,0,4,dobre,vybavene,osobni,České Budějovice,48.991283,14.465437,0.04205586417530818,2.5232539812504444,0.5584553242177855,0.15215533396433212,0.1984335496402361,1.6605489908291013
