source,name,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished
idnes,Prodej bytu 2+1 55 m²,4250000,55,2+1,"Dvořákova, Písek - Pražské Předměstí",49.312399,14.14216,0,0,0,3,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 4+1 80 m²,10150000,80,4+1,"Hurbanova, Praha 4 - Krč",50.0247031,14.4542511,1,1,0,10,dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 42 m²,6200000,42,2+kk,"Lipno nad Vltavou, okres Český Krumlov",48.641002,14.226798,1,1,0,,velmi dobrý stav,vybaveny
idnes,Prodej bytu 4+kk 99 m²,15240000,99,4+kk,"Švejcarovo náměstí, Praha 5 - Stodůlky",50.0361554871,14.3294531768,1,1,1,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 54 m²,4490000,54,2+kk,"náměstí Republiky, Jáchymov, okres Karlovy Vary",50.3701419673,12.9163809036,0,1,0,1,novostavba,
idnes,Prodej bytu 3+kk 79 m²,7150000,79,3+kk,"Nová Pec - Nové Chalupy, okres Prachatice",48.786184,13.959321,0,1,1,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 4+kk 100 m²,3590000,100,4+kk,"Školní, Odolena Voda - Dolínek, okres Praha-východ",50.226382867807,14.418507210618,0,0,1,1,novostavba,nevybaveny
idnes,Prodej bytu 2+kk 64 m²,5590000,64,2+kk,"náměstí Republiky, Jáchymov, okres Karlovy Vary",50.3701419673,12.9163809036,0,0,0,1,projekt,
idnes,Prodej bytu 3+kk 88 m²,4200000,88,3+kk,"Lesní, Mariánské Lázně, okres Cheb",49.9778136111,12.7085361111,1,0,0,,velmi dobrý stav,
idnes,Prodej bytu 3+kk 120 m²,5100000,120,3+kk,"Lesní, Mariánské Lázně, okres Cheb",49.9778136111,12.7085361111,1,1,0,1,velmi dobrý stav,
idnes,Prodej bytu 2+kk 34 m²,3490000,34,2+kk,"náměstí Republiky, Jáchymov, okres Karlovy Vary",50.3701419673,12.9163809036,0,0,0,1,novostavba,
idnes,Prodej bytu 2+1 66 m²,4290000,66,2+1,"Americká, Liberec - Liberec III-Jeřáb",50.7603645,15.0403633,0,0,0,3,před rekonstrukcí,
idnes,Prodej bytu 2+kk 47 m²,4198000,47,2+kk,"Brněnská, Plzeň - Severní Předměstí",49.7617849,13.3538265,1,0,0,9,velmi dobrý stav,
idnes,Prodej bytu 2+kk 55 m²,3950000,55,2+kk,"Tymákov, okres Plzeň-město",49.7190725,13.5094949,0,0,1,2,velmi dobrý stav,
idnes,Prodej bytu 3+1 171 m²,15990000,171,3+1,"Říčanská, Průhonice, okres Praha-západ",50.000758,14.563891,0,0,1,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 1+kk 26 m²,3300000,26,1+kk,"Lipno nad Vltavou, okres Český Krumlov",48.639236,14.229014,0,0,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+1 77 m²,3890000,77,2+1,"Klicperova, Ostrov, okres Karlovy Vary",50.308114031,12.9507314781,0,1,0,1,velmi dobrý stav,
idnes,Prodej bytu 2+kk 43 m²,6600000,43,2+kk,"Na úlehli, Praha 4 - Michle",50.047113,14.463088,1,0,0,5,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+1 58 m²,3400000,58,2+1,"Alberta Kučery, Ostrava - Hrabůvka",49.780204,18.255797,1,1,0,4,před rekonstrukcí,castecne vybaveny
idnes,Prodej bytu 2+kk 60 m²,9490000,60,2+kk,"Malkovského, Praha 9 - Letňany",50.14205,14.508016,1,1,0,2,novostavba,nevybaveny
idnes,Prodej bytu 3+1 79 m²,,79,3+1,"Lutín, okres Olomouc",49.5584511416,17.1357248282,0,0,0,1,velmi dobrý stav,
idnes,Prodej bytu 2+kk 64 m²,6900000,64,2+kk,"Slunečná, Turnov, okres Semily",50.579923,15.163485,0,1,1,1,novostavba,
idnes,Prodej bytu 2+1 51 m²,6550000,51,2+1,"Třískalova, Brno - Lesná",49.2239748,16.6189276,1,1,0,1,před rekonstrukcí,
idnes,Prodej bytu 2+1 52 m²,7290000,52,2+1,"Sněženková, Praha 10 - Záběhlice",50.05459898858583,14.50318051459741,0,1,0,4,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 56 m²,,56,3+kk,"Svatopluka Čecha, Mnichovo Hradiště, okres Mladá Boleslav",50.5207923,14.9723334,0,0,0,1,před rekonstrukcí,
idnes,Prodej bytu 2+kk 55 m²,9290000,55,2+kk,"Strážovická, Praha 5 - Zličín",50.06263805649279,14.279824662391793,0,1,0,1,novostavba,
idnes,Prodej bytu 1+1 37 m²,2490000,37,1+1,"Krušnohorská, Chlumec, okres Ústí nad Labem",50.699691,13.9404847,0,0,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 71 m²,6549500,71,3+kk,"Vítězství, Slušovice, okres Zlín",49.248893,17.7949683,0,1,0,1,velmi dobrý stav,
idnes,Prodej bytu 2+1 68 m²,9690000,68,2+1,"Kloboučnická, Praha 4 - Nusle",50.0613151,14.4497492,1,1,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 63 m²,5490000,63,3+1,"Pionýrská, Olomouc - Nová Ulice",49.5771666667,17.2362258333,1,1,0,3,dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 52 m²,7490000,52,2+kk,"Kloboučnická, Praha 4 - Nusle",50.0613151,14.4497492,1,0,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 1+1 42 m²,3190000,42,1+1,"Pod Výrovem, Nové Město nad Metují, okres Náchod",50.3418056,16.1563288,0,0,0,1,velmi dobrý stav,
idnes,Prodej bytu 3+kk 65 m²,4990000,65,3+kk,"Všemina, okres Zlín",49.2919044,17.8630069,1,1,0,3,po rekonstrukci,vybaveny
idnes,Prodej bytu 2+kk 45 m²,2990000,45,2+kk,"Všemina, okres Zlín",49.2919044,17.8630069,1,1,0,3,po rekonstrukci,vybaveny
idnes,Prodej bytu 2+kk 59 m²,7100000,59,2+kk,"Spolková, Brno - Zábrdovice",49.2015077717,16.6235152297,1,0,0,1,novostavba,nevybaveny
idnes,Prodej bytu 2+kk 46 m²,3490000,46,2+kk,"Všemina, okres Zlín",49.2919044,17.8630069,1,1,0,3,po rekonstrukci,vybaveny
idnes,Prodej bytu 2+1 68 m²,5450000,68,2+1,"Na hrázi, Olomouc - Klášterní Hradisko",49.612522593148164,17.258900655529224,0,0,0,2,velmi dobrý stav,vybaveny
idnes,Prodej bytu 1+1 85 m²,3990000,85,1+1,"Janův Důl, okres Liberec",50.7044025029,14.9418962729,0,0,1,1,dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 59 m²,4455270,59,3+kk,"Rákosníkova, Neveklov, okres Benešov",49.754845,14.536025,0,1,1,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu atypického 270 m²,39950000,270,,"Malostranské náměstí, Praha 1 - Malá Strana",50.08771829764353,14.403296674919371,1,0,0,3,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+1 70 m²,3299000,70,2+1,"Švábenicova, Trutnov - Horní Předměstí",50.558724,15.904168,0,1,0,3,před rekonstrukcí,nevybaveny
idnes,Prodej bytu 3+kk 96 m²,9500000,96,3+kk,"Jateční, Karlovy Vary",50.234823,12.873309,1,1,0,5,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 1+kk 39 m²,6800000,39,1+kk,"K Barrandovu, Praha 5 - Hlubočepy",50.026731632367,14.368063714625,1,1,0,2,novostavba,castecne vybaveny
idnes,Prodej bytu 3+1 73 m²,2500000,73,3+1,"Borovského, Karviná - Ráj",49.853467,18.560385,0,0,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+kk 60 m²,11990000,60,2+kk,"Zvěřinova, Praha 3 - Strašnice",50.0848279882847,14.483664163331975,1,1,1,,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 65 m²,6870000,65,3+kk,"Sokolovská, Plzeň - Severní Předměstí",49.770482667640124,13.366885737087856,1,1,0,3,po rekonstrukci,castecne vybaveny
idnes,Prodej bytu 3+kk 63 m²,4290000,63,3+kk,"Jana Škody, Ostrava - Dubina",49.77217229284457,18.251274245331572,1,1,0,,po rekonstrukci,castecne vybaveny
idnes,Prodej bytu 3+1 60 m²,5260000,60,3+1,"Energetiků, Třebíč - Nové Dvory",49.22162593552714,15.889015445617819,1,0,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 65 m²,3990000,65,3+1,"Dvořákova, Karlovy Vary - Stará Role",50.2415189,12.8339459,1,1,0,9,před rekonstrukcí,
idnes,Prodej bytu 3+1 78 m²,3990000,78,3+1,"Dukelská, Mikulov, okres Břeclav",48.8144677,16.6483099,0,1,0,1,špatný stav,nevybaveny
idnes,Prodej bytu 2+1 56 m²,3100000,56,2+1,"Hlavní třída, Mariánské Lázně, okres Cheb",49.963557,12.701393,0,0,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 78 m²,9980000,78,2+kk,"Černý Důl, okres Trutnov",50.6346016,15.7162094,1,0,0,2,novostavba,vybaveny
idnes,Prodej bytu 4+1 97 m²,8290000,97,4+1,"Vojtěcha Lanny, Kladno",,,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 1+1 37 m²,,37,1+1,"Flemingova, Karviná - Hranice",49.865261,18.558405,1,0,0,5,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 74 m²,2990000,74,3+kk,"Ke stadionu, Kladno",,,0,1,1,1,novostavba,
idnes,Prodej bytu 3+kk 83 m²,11897916,83,3+kk,"Hartigova, Praha 3 - Žižkov",50.0895058333,14.4637413889,0,0,0,,velmi dobrý stav,
idnes,Prodej bytu 2+1 60 m²,4350000,60,2+1,"Husova, Šternberk, okres Olomouc",49.72236458652437,17.2948193929941,0,0,0,,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 136 m²,17890000,136,3+1,"Kříženeckého náměstí, Praha 5 - Hlubočepy",50.031346,14.392135,0,1,0,4,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 76 m²,6190000,76,3+1,"Nad Stadionem, Králův Dvůr, okres Beroun",49.947004,14.027033,0,0,0,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 74 m²,4690000,74,3+1,"Luční, Valašské Meziříčí, okres Vsetín",49.46306920798848,17.981109955917187,0,1,0,,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 75 m²,,75,3+kk,"Kbelská, Praha 9 - Hloubětín",50.105751,14.5318466,0,1,0,1,po rekonstrukci,castecne vybaveny
idnes,Prodej bytu 3+1 64 m²,2929000,64,3+1,"Horšovský Týn - Tasnovice, okres Domažlice",49.56684702,12.83233814,0,1,0,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 1+kk 32 m²,4199000,32,1+kk,"Komenského, Šestajovice, okres Praha-východ",50.111695,14.684007,0,0,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 84 m²,8748475,84,2+kk,"U konečné, Praha 9 - Dolní Počernice",50.08289,14.5766,1,0,1,1,novostavba,nevybaveny
idnes,Prodej bytu 2+kk 49 m²,6859662,49,2+kk,"K Sportovnímu Areálu, Liberec - Liberec XXV-Vesec",50.7333027779,15.0657969832,1,1,0,1,novostavba,nevybaveny
idnes,Prodej bytu 2+kk 59 m²,11500130,59,2+kk,"U papírny, Praha 7 - Holešovice",50.106818,14.4379448,1,1,0,2,ve výstavbě,
idnes,Prodej bytu 2+1 55 m²,3200000,55,2+1,"Bezručova, Chomutov",,,0,1,0,1,velmi dobrý stav,
idnes,Prodej bytu 3+1 68 m²,3890000,68,3+1,"M. Chasáka, Frýdek-Místek - Frýdek",49.6780212631,18.3632053771,1,1,0,11,dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 43 m²,2990000,43,2+kk,"Husova, Přerov - Přerov I-Město",49.44796701,17.44571472,0,0,0,3,po rekonstrukci,castecne vybaveny
idnes,Prodej bytu 3+1 70 m²,2800000,70,3+1,"Alejní, Teplice",50.6390456,13.82285989,1,1,0,3,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 79 m²,4799999,79,3+1,"Polní, Katusice, okres Mladá Boleslav",50.4452378,14.7765615,0,0,0,1,velmi dobrý stav,
idnes,Prodej bytu 2+1 56 m²,4490000,56,2+1,"Gagarinova, Liberec - Liberec VI-Rochlice",50.7506206,15.0419139,1,0,0,1,dobrý stav,
idnes,Prodej bytu 3+kk 78 m²,6640000,78,3+kk,"Boženy Němcové, Mladá Boleslav - Mladá Boleslav II",50.417265198,14.9094145383,0,0,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 113 m²,16791630,113,3+kk,"Komárovská, Brno - Komárov",49.1803762925,16.6192849622,1,1,0,4,novostavba,
idnes,Prodej bytu 2+1 51 m²,3750000,51,2+1,"Tlapákova, Ostrava - Hrabůvka",49.7815391667,18.2574613889,0,0,0,3,velmi dobrý stav,
idnes,Prodej bytu 3+1 63 m²,2590000,63,3+1,"Teplická, Děčín - Děčín IX-Bynov",50.7810846,14.1443154,0,0,0,2,před rekonstrukcí,
idnes,Prodej bytu 2+kk 49 m²,7790000,49,2+kk,"Mrázovka, Praha 5 - Smíchov, okres Praha",50.0704155,14.3992729,0,0,0,1,velmi dobrý stav,
idnes,Prodej bytu 3+1 105 m²,16300000,105,3+1,"dr. Zikmunda Wintra, Praha 6 - Bubeneč",50.1011167,14.4038915,1,1,0,1,po rekonstrukci,
idnes,Prodej bytu 2+kk 72 m²,10800000,72,2+kk,"Boleslavská, Praha 3 - Vinohrady",50.077454933002834,14.458494491892873,1,0,0,6,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 93 m²,9700000,93,3+1,"Přecechtělova, Praha 5 - Stodůlky",50.037091223133835,14.341449103290271,1,1,0,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 1+1 23 m²,1160000,23,1+1,"Pionýrská, Bruntál",49.9904552778,17.4569563889,0,0,0,7,velmi dobrý stav,
idnes,Prodej bytu 2+kk 60 m²,4790000,60,2+kk,"Malátova, Jihlava",49.39554370513147,15.579805521579413,0,1,0,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 85 m²,7490000,85,3+1,"Palackého, Mladá Boleslav - Mladá Boleslav II",50.42451593578013,14.91337555224114,1,1,1,7,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 5+kk 130 m²,9900000,130,5+kk,"Nádražní, Rakovník - Rakovník I",50.1035673,13.7319568,0,0,0,2,velmi dobrý stav,
idnes,Prodej bytu 2+1 62 m²,7890000,62,2+1,"Palackého třída, Brno - Královo Pole",49.22300758,16.5956385126,0,1,0,2,dobrý stav,
idnes,Prodej bytu 3+1 83 m²,,83,3+1,"Masarykovo náměstí, Vyškov - Vyškov-Město",49.2780916415,17.0001087311,0,1,0,1,dobrý stav,
idnes,Prodej bytu 2+kk 54 m²,4391500,54,2+kk,"Forota, Bystřice nad Pernštejnem, okres Žďár nad Sázavou",49.5247910017,16.2473318629,0,1,0,1,ve výstavbě,
idnes,Prodej bytu 6+kk 194 m²,37500000,194,6+kk,"Učňovská, Praha 9 - Hrdlořezy",50.093133,14.503633,1,1,0,5,velmi dobrý stav,vybaveny
idnes,Prodej bytu 2+kk 41 m²,2299000,41,2+kk,"Máchova, Stráž pod Ralskem, okres Česká Lípa",50.69738118,14.8113156664,1,0,0,1,dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 75 m²,17965000,75,3+kk,"Heřmanova, Praha 7 - Holešovice",50.1005082974,14.4319233556,1,0,0,1,po rekonstrukci,
idnes,Prodej bytu 3+kk 63 m²,7950000,63,3+kk,"Metelkova, Kuřim, okres Brno-venkov",49.2952288116,16.5469983203,0,0,0,1,velmi dobrý stav,
idnes,Prodej bytu 3+kk 87 m²,11600000,87,3+kk,"ulice 1. května, Brno - Tuřany",49.1495518398,16.662004238,0,1,1,1,dobrý stav,
idnes,Prodej bytu 3+kk 87 m²,,87,3+kk,"ulice 1. května, Brno - Tuřany",49.1495518398,16.662004238,1,1,0,2,novostavba,
idnes,Prodej bytu 4+kk 135 m²,15999999,135,4+kk,"K Šeberovu, Praha 4 - Šeberov",49.9993007635,14.5164234322,0,1,0,1,po rekonstrukci,
idnes,Prodej bytu 2+kk 40 m²,2990000,40,2+kk,"Na Výsluní, Česká Lípa",50.6937286176,14.5541162653,1,1,0,1,velmi dobrý stav,
idnes,Prodej bytu 2+kk 49 m²,6150000,49,2+kk,"Komenského, Rajhrad, okres Brno-venkov",49.0877593015,16.607159815,0,0,0,1,dobrý stav,
idnes,Prodej bytu 2+kk 47 m²,8350000,47,2+kk,"Hartigova, Praha 3 - Žižkov",50.0925852778,14.4825527778,0,0,0,1,velmi dobrý stav,
idnes,Prodej bytu 2+kk 40 m²,6660000,40,2+kk,"Plynárenská, Brno - Zábrdovice",49.1974660343,16.6258744528,1,1,0,4,ve výstavbě,
idnes,Prodej bytu 2+kk 45 m²,7390000,45,2+kk,"Kostřínská, Praha 8 - Bohnice",50.1316686,14.4185851,0,0,0,1,velmi dobrý stav,
idnes,Prodej bytu 3+1 57 m²,3680000,57,3+1,"Mozartova, Frýdek-Místek - Místek",49.6708563889,18.3521738889,1,0,0,3,velmi dobrý stav,
idnes,Prodej bytu 1+1 29 m²,2588000,29,1+1,"Lískovecká, Frýdek-Místek - Frýdek",49.692795,18.3413149,0,0,0,1,před rekonstrukcí,
idnes,Prodej bytu 4+1 78 m²,2900000,78,4+1,"Písečná, okres Jeseník",50.27158212,17.24997692,0,0,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 83 m²,6899000,83,3+kk,"Zalužanská, Mladá Boleslav - Mladá Boleslav III",50.4117858,14.9327212,0,1,0,3,velmi dobrý stav,
idnes,Prodej bytu 5+1 240 m²,29900000,240,5+1,"Na Skalce, Praha 5 - Smíchov",50.0669981,14.4002652,1,1,0,3,dobrý stav,
idnes,Prodej bytu 1+1 39 m²,3280000,39,1+1,"Výškovická, Ostrava - Výškovice",49.7789452778,18.2220116667,1,0,0,1,velmi dobrý stav,
idnes,Prodej bytu 1+1 24 m²,6490000,24,1+1,"Holečkova, Praha 5 - Smíchov",50.07188,14.384317,0,1,0,5,před rekonstrukcí,nevybaveny
idnes,Prodej bytu 1+kk 32 m²,4450000,32,1+kk,"Harrachov - Nový Svět, okres Jablonec nad Nisou",50.7812659343,15.4206333231,0,1,1,,novostavba,vybaveny
idnes,Prodej bytu 3+kk 103 m²,11990000,103,3+kk,"Libušina, Karlovy Vary",50.2212847222,12.8869041667,1,1,1,,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 75 m²,13990000,75,3+1,"Dvouletky, Praha 10 - Strašnice",50.07676,14.497131,0,1,0,,před rekonstrukcí,castecne vybaveny
idnes,Prodej bytu 2+kk 41 m²,2740000,41,2+kk,"Klíšská, Ústí nad Labem - Klíše",50.6676206,14.0157836,0,0,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 4+kk 101 m²,13979000,101,4+kk,"Na Vyhlídce, Jesenice - Osnice, okres Praha-západ",49.97397,14.54896,0,0,0,1,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 5+1 127 m²,,127,5+1,"Veselská, Žďár nad Sázavou - Žďár nad Sázavou 1",49.558723378273,15.932767492454,0,0,0,,dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 84 m²,4190000,84,3+1,"Sokolovská, Tábor",49.42490676,14.64897536,0,1,0,4,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+kk 42 m²,3300000,42,2+kk,"Anenské náměstí, Jablonec nad Nisou",50.722305,15.167695,1,0,0,3,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 5+kk 223 m²,9980000,223,5+kk,"Chlumec nad Cidlinou - Kladruby, okres Hradec Králové",50.1481973,15.482728,0,0,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 78 m²,12674660,78,3+kk,"Silurská, Praha 5 - Hlubočepy",50.03467693,14.38556713,1,1,0,4,ve výstavbě,nevybaveny
idnes,Prodej bytu 3+1 78 m²,4898000,78,3+1,"U Lesa, Vlašim, okres Benešov",49.6982,14.88906,0,0,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 67 m²,6590000,67,3+1,"Kaštanová, Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem, okres Praha-východ",50.185924,14.654751,1,1,0,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 2+kk 43 m²,6250000,43,2+kk,"Pšenčíkova, Praha 4 - Kamýk",50.014388,14.44616,1,0,0,9,před rekonstrukcí,castecne vybaveny
idnes,Prodej bytu 3+1 67 m²,4300000,67,3+1,"Dukelských hrdinů, Ústí nad Labem - Bukov",50.68547985726611,14.000253066004095,0,1,0,,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+1 70 m²,10490000,70,3+1,"Krausova, Praha 9 - Letňany",50.140949,14.508219,1,1,0,9,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+kk 76 m²,10959069,76,3+kk,"Makovská, Praha 9 - Dolní Počernice",50.0810347,14.5748394,0,1,1,1,ve výstavbě,
idnes,Prodej bytu 3+1 67 m²,6490000,67,3+1,"Kaštanová, Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem, okres Praha-východ",50.185983,14.655471,1,1,0,4,před rekonstrukcí,vybaveny
idnes,Prodej bytu 2+kk 55 m²,7310000,55,2+kk,"Jerlínová, Brno - Žebětín",49.2105834577,16.4964281953,1,1,0,1,novostavba,nevybaveny
idnes,Prodej bytu 3+1 68 m²,4150000,68,3+1,"Nádražní, Ostrava - Moravská Ostrava",,,0,0,1,2,velmi dobrý stav,
idnes,Prodej bytu 3+kk 66 m²,11590000,66,3+kk,"Laponská, Praha 9 - Hloubětín",50.1087982898,14.5259961965,1,1,0,6,novostavba,castecne vybaveny
idnes,Prodej bytu 4+1 117 m²,7390000,117,4+1,"Jiráskova, Karlovy Vary",50.23215159365046,12.877621456280075,0,1,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 81 m²,3000000,81,3+kk,"Kolmá, Karlovy Vary",50.223071936667,12.885502056102,0,0,0,2,po rekonstrukci,vybaveny
idnes,Prodej bytu 2+kk 60 m²,3598000,60,2+kk,"Hálkova, Opava - Kateřinky",49.943674,17.912897,1,0,0,,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 78 m²,1999000,78,3+1,"Masarykova třída, Orlová - Lutyně, okres Karviná",49.874481021,18.430403467,1,1,0,5,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 1+kk 40 m²,5350000,40,1+kk,"Železná, Plzeň - Jižní Předměstí",49.7319416667,13.3557513889,1,0,0,,novostavba,castecne vybaveny
idnes,Prodej bytu 2+1 52 m²,3000000,52,2+1,"Omlenická, Kaplice, okres Český Krumlov",48.7366433,14.4850501,0,0,0,1,po rekonstrukci,
idnes,Prodej bytu 1+1 32 m²,2000000,32,1+1,"Hrabinská, Český Těšín, okres Karviná",49.7492523,18.6128082,1,0,0,10,velmi dobrý stav,
idnes,Prodej bytu 3+1 70 m²,5997000,70,3+1,"Lipenská, České Budějovice - České Budějovice 3",48.97920484632115,14.483379505589198,1,1,0,1,dobrý stav,
idnes,Prodej bytu 1+kk 27 m²,1800000,27,1+kk,"Hornická, Český Těšín, okres Karviná",49.7501526,18.6073532,1,1,0,1,velmi dobrý stav,
idnes,Prodej bytu 3+1 100 m²,4741425,100,3+1,"Orihuela Costa, Španělsko",,,1,1,0,3,velmi dobrý stav,
idnes,Prodej bytu 1+kk 27 m²,3800000,27,1+kk,"Kosmonautů, Pardubice - Polabiny",50.051458918,15.7597518769,1,1,0,6,dobrý stav,
idnes,Prodej bytu 1+kk 55 m²,7286000,55,1+kk,"Pražská, Jílové u Prahy - Radlík, okres Praha-západ",49.9058037,14.492959,1,1,0,1,novostavba,
idnes,Prodej bytu 3+kk 86 m²,9806000,86,3+kk,"Pražská, Jílové u Prahy - Radlík, okres Praha-západ",49.9058037,14.492959,0,1,0,1,novostavba,
idnes,Prodej bytu 3+kk 62 m²,3299990,62,3+kk,"Hornická, Dubňany, okres Hodonín",48.9172497,17.0970036,0,1,0,1,velmi dobrý stav,
idnes,Prodej bytu 2+kk 55 m²,8069000,55,2+kk,"Pražská, Jílové u Prahy - Radlík, okres Praha-západ",49.9058037,14.492959,1,1,0,2,novostavba,
idnes,Prodej bytu 2+1 59 m²,4190000,59,2+1,"Jince, okres Příbram",49.78623750950365,13.978672777499582,1,1,0,4,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 3+kk 72 m²,5490000,72,3+kk,"Svobody, Pardubice - Zelené Předměstí",50.0232975562,15.7747236286,0,0,0,2,po rekonstrukci,
idnes,Prodej bytu 3+kk 88 m²,5900000,88,3+kk,"Slezská, Frýdek-Místek - Frýdek",49.67904857,18.35768982,0,1,0,2,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 1+kk 38 m²,4490000,38,1+kk,"Majakovského, Horní Blatná, okres Karlovy Vary",50.38858941977991,12.76119623270062,0,1,1,1,velmi dobrý stav,vybaveny
idnes,Prodej bytu 2+kk 61 m²,8873000,61,2+kk,"Jeseniova, Praha 3 - Žižkov",50.0884400229,14.4691043231,0,0,0,6,dobrý stav,
idnes,Prodej bytu 3+1 81 m²,12990000,81,3+1,"Žitomírská, Praha 10 - Vršovice",50.0681726,14.4552794,0,1,0,2,velmi dobrý stav,
idnes,Prodej bytu 1+1 50 m²,4590000,50,1+1,"Za Škodovkou, Hradec Králové - Kukleny",50.21685394162709,15.805878472860234,0,0,1,2,velmi dobrý stav,castecne vybaveny
idnes,Prodej bytu 3+1 63 m²,3999000,63,3+1,"17. listopadu, Havířov - Město, okres Karviná",49.78055166,18.4490533,0,0,0,1,po rekonstrukci,castecne vybaveny
idnes,Prodej bytu 1+1 24 m²,3300000,24,1+1,"Gruzínská, Praha 10 - Vršovice",50.0698517,14.4706549,1,0,0,1,po rekonstrukci,nevybaveny
idnes,Prodej bytu 2+kk 70 m²,11900000,70,2+kk,"U michelského mlýna, Praha 4 - Michle",50.0566025,14.4492702,1,1,0,1,velmi dobrý stav,nevybaveny
idnes,Prodej bytu 2+kk 85 m²,7550000,85,2+kk,"Zeyerova, Mariánské Lázně - Úšovice, okres Cheb",49.9652918304917,12.708395359543688,1,1,1,1,novostavba,nevybaveny
idnes,Prodej bytu 4+1 94 m²,10800000,94,4+1,"Kovářova, Praha 5 - Stodůlky",50.048617249045,14.31564702509,0,1,0,3,velmi dobrý stav,
idnes,Prodej bytu 3+kk 80 m²,8890000,80,3+kk,"Karla IV., Horoměřice, okres Praha-západ",50.130489,14.332839,1,0,0,,novostavba,castecne vybaveny
idnes,Prodej bytu 1+kk 44 m²,4388000,44,1+kk,"Suchánkova, Benešov",49.7780291,14.6884285,0,0,1,2,novostavba,
idnes,Prodej bytu 2+kk 47 m²,8769000,47,2+kk,"Jana Želivského, Praha 3 - Žižkov",50.0845649379,14.470533513,1,0,0,1,dobrý stav,
idnes,Prodej bytu 3+kk 78 m²,11450000,78,3+kk,"Vinohradská, Praha 10 - Strašnice",50.0776737,14.4870075,1,0,0,15,velmi dobrý stav,castecne vybaveny
