source,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership
sreality,1,58,2+1,"Chládkova, Brno - Žabovřesky",49.2136,16.585987,0,0,0,4,Velmi dobrý,,osobni
sreality,1830303,49,1+kk,"Zborovská, Český Brod",50.07848,14.864054,1,1,1,1,Novostavba,,osobni
sreality,1,269,5+kk,"Nad Vývozem, Zlín",49.233364,17.668949,0,1,1,3,Velmi dobrý,,osobni
sreality,3850000,53,2+1,"J. V. Sládka, Teplice",50.643753,13.839405,0,0,1,1,Dobrý,,osobni
sreality,1,67,2+kk,"Radimova, Praha 6 - Břevnov",50.087605,14.375051,1,1,1,8,Velmi dobrý,,osobni
sreality,5100000,72,3+kk,"Moskevská, Karlovy Vary",50.227787,12.861008,0,0,1,2,Po rekonstrukci,castecne vybaveny,osobni
sreality,6998000,41,2+kk,"Plynárenská, Brno - Zábrdovice",49.197468,16.625874,1,0,0,1,Ve výstavbě,,osobni
sreality,7341000,52,2+kk,"Plynárenská, Brno - Zábrdovice",49.197468,16.625874,1,1,0,2,Ve výstavbě,,osobni
sreality,4900000,50,2+1,"Nerudova, Pardubice - Zelené Předměstí",50.034134,15.763844,0,1,0,5,Dobrý,nevybaveny,osobni
sreality,3225000,37,1+1,"SNP, Otrokovice",49.201435,17.542204,0,0,0,10,Dobrý,,osobni
sreality,5690000,47,2+kk,"5. května, Měšice",50.20155,14.523072,0,0,0,5,Velmi dobrý,,osobni
sreality,7000000,70,2+kk,"Dukelská, Benešov",49.783245,14.68382,1,1,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,6959000,47,2+kk,"Na Pískové cestě, Brno - Bohunice",49.171909,16.579048,1,0,0,2,Novostavba,nevybaveny,osobni
sreality,8344000,58,2+kk,"Na Pískové cestě, Brno - Bohunice",49.171909,16.579048,1,1,0,2,Novostavba,,osobni
sreality,9072000,62,2+kk,"Na Pískové cestě, Brno - Bohunice",49.171909,16.579048,1,1,0,3,Novostavba,,osobni
sreality,8899000,60,2+kk,"Na Pískové cestě, Brno - Bohunice",49.171909,16.579048,1,0,0,4,Novostavba,,osobni
sreality,13399000,77,3+kk,"Kamínky, Brno - Nový Lískovec",49.176891,16.559498,0,1,1,5,Novostavba,,osobni
sreality,5340000,73,3+1,"Na Kopci, Frýdek-Místek - Frýdek",49.689312,18.339802,0,1,0,8,Po rekonstrukci,,osobni
sreality,7990000,130,4+1,"Křimická, Plzeň - Skvrňany",49.746117,13.339808,0,0,1,3,Velmi dobrý,,osobni
sreality,6480000,28,1+kk,"Plzeňská, Praha 5 - Košíře",50.071041,14.383989,1,0,1,3,Velmi dobrý,nevybaveny,osobni
sreality,8499000,81,4+kk,"Čsl. armády, Zeleneč",50.136196,14.659657,0,0,1,2,Velmi dobrý,vybaveny,osobni
sreality,11490000,70,3+kk,"Na Slatince, Praha 10 - Záběhlice",50.055782,14.492204,1,1,1,9,Velmi dobrý,,osobni
sreality,2789000,28,1+kk,"Dvořákova, Mariánské Lázně",49.964031,12.699476,0,0,0,2,Dobrý,vybaveny,osobni
sreality,4715000,28,1+kk,"Bratří Žůrků, Brno - Komárov",49.174801,16.629089,0,0,0,1,Velmi dobrý,,osobni
sreality,4395000,74,3+1,"Luční, Bystřice nad Pernštejnem",49.524139,16.251257,0,0,0,2,Velmi dobrý,nevybaveny,osobni
sreality,8536389,67,3+1,"Bellušova, Praha 5 - Stodůlky",50.042049,14.322273,1,1,0,1,Velmi dobrý,,osobni
sreality,4290000,48,2+kk,"Brigádnická, Zbůch",49.681305,13.221061,0,1,1,4,Novostavba,castecne vybaveny,osobni
sreality,6490000,42,2+kk,"Tatarkova, Praha 4 - Háje",50.029152,14.528115,1,0,0,2,Před rekonstrukcí,,osobni
sreality,5490000,54,2+kk,"Na Kopci, Jedovnice",49.340385,16.749247,0,1,0,4,Velmi dobrý,,osobni
sreality,5640000,55,2+1,"Skalní, Plzeň - Doubravka",49.756176,13.418474,0,0,0,3,Velmi dobrý,,osobni
sreality,7890000,47,2+kk,"Biskupcova, Praha 3 - Žižkov",50.090496,14.474216,0,0,0,5,Velmi dobrý,,osobni
sreality,4850000,57,2+1,"Březinova, Jihlava",49.402771,15.59914,1,1,0,6,Po rekonstrukci,,osobni
sreality,2790000,24,1+kk,"S. K. Neumanna, Pardubice - Zelené Předměstí",50.023876,15.778234,0,0,0,1,Velmi dobrý,vybaveny,osobni
sreality,5900000,120,3+kk,"Svatoplukova, Prostějov",49.472775,17.119194,0,0,0,2,Velmi dobrý,,osobni
sreality,6900000,112,3+1,"Svatoplukova, Prostějov",49.472775,17.119194,0,1,0,2,Velmi dobrý,,osobni
sreality,7999000,244,,"Hrobčice - Razice, okres Teplice",50.523117,13.806903,0,0,1,2,Dobrý,,osobni
sreality,3030000,28,2+kk,"Vřídelní, Karlovy Vary",50.225121,12.883088,0,0,0,4,Dobrý,,osobni
sreality,4800000,75,2+1,"Liberec - Liberec I-Staré Město, okres Liberec",50.769997,15.058449,0,0,1,2,Dobrý,castecne vybaveny,osobni
sreality,9590000,55,2+kk,"Chmelařská, Praha 5 - Jinonice",50.056648,14.344954,1,1,1,3,Velmi dobrý,vybaveny,osobni
sreality,4500000,73,2+kk,"Řeporyjská, Praha 5 - Jinonice",50.052979,14.356798,0,0,1,2,Špatný,,osobni
sreality,4720000,52,2+1,"I. Olbrachta, Hodonín",48.85891,17.105974,0,1,0,4,Po rekonstrukci,,osobni
sreality,9930000,44,2+kk,"Brno - Brno-Kohoutovice, okres Brno-město",49.196892,16.540127,1,1,1,2,Ve výstavbě,,osobni
sreality,3708000,79,3+1,"Gagarinova, Děčín - Děčín IX-Bynov",50.780922,14.141582,0,1,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,3690000,50,2+1,"Erbenova, Třinec - Staré Město",49.67609,18.669968,1,0,0,3,Po rekonstrukci,,
sreality,7300000,51,2+1,"Tupolevova, Praha 9 - Letňany",50.135704,14.505623,1,0,1,4,Velmi dobrý,,osobni
sreality,3090000,46,2+1,"Mezimostí, Svitávka",49.505032,16.594492,0,0,0,2,Dobrý,,osobni
sreality,5950000,45,2+1,"Hněvkovského, Praha 4 - Chodov",50.033405,14.519928,1,1,0,9,Po rekonstrukci,,
sreality,6990000,84,3+kk,"Dómská, Litoměřice - Předměstí",50.533398,14.128139,0,0,0,2,Velmi dobrý,vybaveny,osobni
sreality,7790000,53,2+1,"Šumperská, Praha - Letňany",50.137405,14.509489,0,1,0,3,Velmi dobrý,nevybaveny,osobni
sreality,8816000,51,2+kk,"Hodkovická, Praha 4 - Kamýk",50.021732,14.43995,1,1,1,6,Novostavba,castecne vybaveny,osobni
sreality,6300000,78,4+1,"Žlutická, Plzeň - Bolevec",49.779366,13.360727,1,1,0,3,Velmi dobrý,castecne vybaveny,osobni
sreality,5250000,50,2+1,"Lidická tř., České Budějovice - České Budějovice 7",48.956593,14.469521,0,0,0,2,Velmi dobrý,,osobni
sreality,6690000,66,3+kk,"Rudolfovská tř., České Budějovice - České Budějovice 3",48.975864,14.48056,0,1,1,5,Velmi dobrý,vybaveny,osobni
sreality,5900000,104,4+1,"U Řezné, Železná Ruda",49.135979,13.232781,0,0,0,4,Velmi dobrý,,osobni
sreality,5990000,62,3+1,"Kosmonautů, Liberec - Liberec V-Kristiánov",50.764584,15.073503,0,0,0,2,Velmi dobrý,,osobni
sreality,16590000,96,3+kk,"Kozinovo náměstí, Praha 10 - Hostivař",50.049732,14.522922,0,1,1,2,Velmi dobrý,castecne vybaveny,osobni
sreality,5900000,60,2+1,"Pod Zámečkem, Hradec Králové - Nový Hradec Králové",50.199848,15.842918,1,1,0,3,Po rekonstrukci,,osobni
sreality,7200000,45,2+kk,"Za dvorem, Praha 4 - Krč",50.018887,14.4631,0,0,0,11,Po rekonstrukci,,osobni
sreality,3800000,76,3+1,"Trnovanská, Teplice - Trnovany",50.645542,13.854321,0,1,0,3,Dobrý,,osobni
sreality,6990000,46,2+1,"Zlešická, Praha 4 - Chodov",50.022846,14.494038,0,0,0,5,Velmi dobrý,,osobni
sreality,4490000,62,2+1,"Urxova, Ostrava - Poruba",49.825188,18.170893,0,0,1,4,Velmi dobrý,,osobni
sreality,2970000,58,2+kk,"U Pošty, Rychvald",49.865643,18.375797,0,0,0,3,Velmi dobrý,,osobni
sreality,4080000,46,2+kk,"Buková, Jihlava - Horní Kosov",49.403755,15.552077,1,0,1,4,Dobrý,,osobni
sreality,1,55,3+1,"Frýdek-Místek, okres Frýdek-Místek",49.685368,18.348379,1,0,0,1,Velmi dobrý,,osobni
sreality,4990000,57,3+1,"Ohrazenická, Pardubice - Polabiny",50.062733,15.765406,1,0,0,1,Dobrý,,osobni
sreality,7990000,81,3+kk,"Kasalického, Ostrava - Michálkovice",49.843155,18.342617,0,1,1,1,Novostavba,,osobni
sreality,24990000,160,4+kk,"Lublaňská, Praha 2 - Vinohrady",50.070217,14.431869,1,1,1,7,Po rekonstrukci,,osobni
sreality,3600000,62,3+1,"A. Dvořáka, Studénka - Butovice",49.715496,18.053165,1,1,0,3,Po rekonstrukci,,osobni
sreality,2970000,86,4+1,"K. H. Máchy, Most",50.509411,13.655489,1,1,0,8,Dobrý,nevybaveny,
sreality,2390000,51,2+1,"Kosmonautů, Karviná - Ráj",49.8493,18.555275,0,1,1,3,Po rekonstrukci,,
sreality,9899000,77,3+1,"Na chobotě, Praha 6 - Řepy",50.065887,14.298436,1,1,1,3,Velmi dobrý,nevybaveny,osobni
sreality,14715300,92,4+kk,"náměstí Osvoboditelů, Praha 5 - Radotín",49.984558,14.359279,1,1,1,2,Ve výstavbě,,osobni
sreality,5090000,63,3+kk,"Šamotka, Rakovník - Rakovník II",50.111736,13.760313,0,0,0,3,Po rekonstrukci,,osobni
sreality,5490000,58,3+1,"Nová, Pardubice - Polabiny",50.051933,15.758048,0,1,0,2,Rezervováno,,osobni
sreality,3700000,61,2+1,"Dlouhá, Nýřany",49.714989,13.196314,0,1,0,3,Po rekonstrukci,nevybaveny,osobni
sreality,16232100,102,4+kk,"náměstí Osvoboditelů, Praha 5 - Radotín",49.984558,14.359279,1,1,1,1,Ve výstavbě,,osobni
sreality,6300000,55,2+kk,"Janského, Olomouc - Povel",49.577938,17.2404,0,1,0,3,Novostavba,castecne vybaveny,osobni
sreality,6100000,50,2+kk,"Eduarda Hamburgera, Olomouc",49.586098,17.245087,1,1,0,5,Novostavba,castecne vybaveny,osobni
sreality,4200000,74,3+1,"Hranická, Lipník nad Bečvou - Lipník nad Bečvou I-Město",49.529022,17.59943,0,1,0,5,Velmi dobrý,castecne vybaveny,osobni
sreality,4700000,94,3+1,"Březová, Teplice - Nová Ves",50.622986,13.81817,1,0,0,2,Velmi dobrý,,osobni
sreality,6200000,39,2+kk,"Jakutská, Praha 10 - Vršovice",50.072525,14.474185,0,0,0,1,Dobrý,,osobni
sreality,11875200,76,3+kk,"náměstí Osvoboditelů, Praha 5 - Radotín",49.984558,14.359279,1,1,1,2,Ve výstavbě,,osobni
sreality,9884000,61,2+kk,"náměstí Osvoboditelů, Praha 5 - Radotín",49.984558,14.359279,1,1,0,3,Novostavba,,osobni
sreality,7125000,49,2+kk,"Záběhlická, Praha 10 - Záběhlice",50.055752,14.481046,0,0,1,2,Velmi dobrý,vybaveny,osobni
sreality,5975880,67,3+1,"Fügnerova, Hluboká nad Vltavou",49.059647,14.429017,1,1,0,3,Velmi dobrý,castecne vybaveny,osobni
sreality,7150000,58,2+1,"Purkyňova, Brno - Královo Pole",49.229816,16.579954,0,1,0,3,Velmi dobrý,vybaveny,osobni
sreality,3530000,56,2+1,"Budovatelů, Přerov - Přerov I-Město",49.453266,17.46245,0,1,0,3,Velmi dobrý,,osobni
sreality,5600000,54,2+kk,"Mládeže, Beroun - Beroun-Město",49.95467,14.051923,0,0,0,3,Velmi dobrý,nevybaveny,osobni
sreality,3890000,65,3+kk,"Nový Malín, okres Šumperk",49.949917,17.00675,0,0,1,2,Dobrý,nevybaveny,osobni
sreality,6500000,90,3+1,"Husova, Louny",50.358646,13.812732,0,0,0,1,Velmi dobrý,,osobni
sreality,6490000,95,3+kk,"Lipno nad Vltavou - Slupečná, okres Český Krumlov",48.649239,14.218344,0,1,1,1,Dobrý,,osobni
sreality,5940000,91,3+1,"Popovická, Přerov - Přerov II-Předmostí",49.470058,17.441677,0,1,0,3,Dobrý,,osobni
sreality,5940000,91,3+1,"Popovická, Přerov - Přerov II-Předmostí",49.470058,17.441677,0,1,1,2,Dobrý,,osobni
sreality,4139137,28,1+kk,"Huťská, Kladno",50.151047,14.115027,1,0,0,3,Projekt,nevybaveny,osobni
sreality,1690000,19,1+kk,"Kostnická, Chomutov",50.467216,13.400502,1,0,1,4,Velmi dobrý,vybaveny,
sreality,2199000,34,1+kk,"Lipová, Louny",50.348278,13.800969,0,0,1,4,Velmi dobrý,nevybaveny,osobni
sreality,3900000,70,2+1,"Vítězná, Karlovy Vary - Drahovice",50.234875,12.87747,0,0,0,5,Dobrý,vybaveny,osobni
sreality,7190000,55,2+1,"Záhřebská, Brno - Žabovřesky",49.218315,16.582743,0,1,0,4,Velmi dobrý,vybaveny,osobni
sreality,4050000,34,1+kk,"Osvobození, Bučovice - Vícemilice",49.144619,17.019722,0,0,1,1,Velmi dobrý,castecne vybaveny,osobni
sreality,8590000,68,3+kk,"Stojanova, Brno - Veveří",49.1996,16.591978,1,0,0,1,Velmi dobrý,vybaveny,osobni
sreality,3700000,54,2+1,"Mlýnská, Strakonice - Strakonice I",49.263916,13.90886,0,0,0,7,Dobrý,,osobni
sreality,8298925,76,2+kk,"Zborovská, Český Brod",50.078197,14.864236,1,0,0,3,Novostavba,,osobni
sreality,5099000,39,1+kk,"Prokopa Velikého, Český Brod",50.07058,14.864423,0,1,0,3,Novostavba,,osobni
sreality,8290000,76,2+kk,"Zborovská, Český Brod",50.078197,14.864236,1,0,0,4,Novostavba,nevybaveny,osobni
sreality,8190000,41,2+kk,"Brandlova, Praha 4 - Chodov",50.032955,14.516334,1,0,0,9,Velmi dobrý,,osobni
sreality,8186080,78,3+kk,"U Kasáren, Pohořelice",48.978271,16.505995,1,1,1,4,Ve výstavbě,nevybaveny,osobni
sreality,4790000,56,2+1,"Smetanova, Sezemice",50.068859,15.849493,0,1,0,4,Dobrý,castecne vybaveny,osobni
sreality,6290000,70,3+1,"Stavbařů, Pardubice - Polabiny",50.049789,15.761227,1,1,0,6,Po rekonstrukci,castecne vybaveny,osobni
sreality,8390000,88,2+1,"Za Pasáží, Pardubice - Zelené Předměstí",50.036285,15.776232,0,1,0,3,Velmi dobrý,vybaveny,osobni
sreality,5950000,98,3+1,"Jungmannova, Pardubice - Zelené Předměstí",50.032459,15.764969,0,0,0,1,Dobrý,castecne vybaveny,osobni
sreality,7840000,70,3+1,"Sevastopolská, Brno - Starý Lískovec",49.167202,16.555864,1,1,0,2,Velmi dobrý,vybaveny,
sreality,7299000,50,2+kk,"Spojovací, Praha 9 - Vysočany",50.100895,14.489904,1,0,0,4,Po rekonstrukci,castecne vybaveny,osobni
sreality,7250000,48,2+kk,"Modrokamenná, Janské Lázně",50.634377,15.781967,0,0,1,1,Novostavba,,osobni
sreality,6690000,70,3+kk,"Táborská, Plzeň - Východní Předměstí",49.739841,13.397326,1,1,0,5,Po rekonstrukci,nevybaveny,osobni
sreality,2790000,55,2+1,"Vrchlického, Chomutov",50.469715,13.409465,0,0,0,3,Po rekonstrukci,,
sreality,11490000,97,4+kk,"Těsnohlídkova, Šlapanice",49.170582,16.719418,0,1,0,1,Novostavba,,osobni
sreality,8989000,61,2+kk,"Zelená, Statenice",50.14439,14.323744,1,0,0,1,Velmi dobrý,,osobni
sreality,2450000,59,2+1,"Kostnická, Chomutov",50.467575,13.400944,1,1,0,5,Dobrý,,
sreality,6933070,62,2+kk,"Coufalíkovo náměstí, Židlochovice",49.036404,16.622038,0,1,0,1,Ve výstavbě,,osobni
sreality,11490000,105,4+kk,"Těsnohlídkova, Šlapanice",49.170582,16.719418,0,1,0,1,Novostavba,,osobni
sreality,4529600,53,2+kk,"Forota, Bystřice nad Pernštejnem",49.525745,16.247702,0,1,0,1,Ve výstavbě,,osobni
sreality,3936420,45,2+kk,"Forota, Bystřice nad Pernštejnem",49.525745,16.247702,0,1,0,1,Ve výstavbě,,osobni
sreality,1990000,52,2+1,"Obránců míru, Most",50.497097,13.639825,0,1,0,1,Velmi dobrý,nevybaveny,
sreality,7260000,66,3+1,"Jakuba Obrovského, Brno - Bystrc",49.225254,16.532164,0,1,0,4,Velmi dobrý,,osobni
sreality,4500000,75,3+1,"Třasoňova, Kroměříž",49.288239,17.397585,0,0,0,2,Dobrý,,osobni
sreality,3400000,54,2+1,"Mongolská, Ostrava - Poruba",49.827431,18.194159,1,0,0,3,Velmi dobrý,vybaveny,
sreality,6350000,45,2+1,"Sokolovská, Praha 8 - Libeň",50.1022,14.47606,1,0,0,2,Před rekonstrukcí,,
sreality,7950000,73,3+1,"Na Hrázi, Poděbrady - Poděbrady III",50.143314,15.132361,0,1,1,2,Velmi dobrý,vybaveny,osobni
sreality,7007392,55,1+kk,Zlín,49.226654,17.666338,0,1,1,2,Novostavba,nevybaveny,osobni
sreality,9222640,83,3+kk,Zlín,49.226654,17.666338,0,1,1,2,Novostavba,nevybaveny,osobni
sreality,7350392,58,2+kk,Zlín,49.226654,17.666334,0,1,1,3,Novostavba,nevybaveny,osobni
sreality,7450000,70,3+kk,"Otrokovice - Kvítkovice, okres Zlín",49.196709,17.544434,1,1,1,3,Novostavba,castecne vybaveny,osobni
sreality,4700000,66,2+1,"Tyršova, Opava - Předměstí",49.931721,17.903074,0,1,0,1,Velmi dobrý,,osobni
sreality,17000000,122,5+kk,"K lučinám, Praha 3 - Žižkov",50.093807,14.490037,1,1,1,7,Po rekonstrukci,,osobni
sreality,1,47,2+kk,"Špindlerův Mlýn - Bedřichov, okres Trutnov",50.728386,15.599611,0,1,0,3,Po rekonstrukci,,osobni
sreality,8590000,61,3+1,"Veltruská, Praha 9 - Prosek",50.121811,14.491933,1,1,0,6,Po rekonstrukci,castecne vybaveny,
sreality,8990000,71,2+1,"Úvoz, Brno - Staré Brno",49.192257,16.595938,0,1,0,3,Velmi dobrý,,osobni
sreality,2590000,80,3+1,"Kolinec, okres Klatovy",49.29895,13.438999,0,1,1,3,Před rekonstrukcí,,osobni
sreality,5900000,88,4+1,"Podlesí III, Zlín",49.238983,17.674534,1,1,0,5,Velmi dobrý,,osobni
sreality,7500000,58,2+kk,"Malá Úpa - Horní Malá Úpa, okres Trutnov",50.744171,15.818295,0,0,0,5,Velmi dobrý,vybaveny,osobni
sreality,10200000,50,2+1,"Malá Úpa - Horní Malá Úpa, okres Trutnov",50.744171,15.818295,0,0,0,2,Velmi dobrý,nevybaveny,osobni
sreality,14986500,123,4+kk,"Hrázka, Brno - Medlánky",49.244907,16.573027,1,1,1,2,Velmi dobrý,,osobni
sreality,3499000,40,1+1,"Tachovská, Plzeň - Bolevec",49.783127,13.378572,0,0,0,9,Před rekonstrukcí,,osobni
sreality,22200000,135,3+1,Praha 1 - Nové Město,50.07629,14.416727,1,0,0,5,Velmi dobrý,nevybaveny,osobni
sreality,40000000,200,5+kk,Praha 5 - Smíchov,50.07531,14.405655,1,1,1,4,Velmi dobrý,nevybaveny,osobni
sreality,14990000,248,,"Na Dubince, Jevany",49.970421,14.807048,0,1,1,1,Novostavba,nevybaveny,osobni
sreality,32000000,235,5+kk,Praha 1 - Malá Strana,50.087257,14.407328,1,0,0,4,Velmi dobrý,nevybaveny,osobni
sreality,1,225,5+1,"Pařížská, Praha 1 - Josefov",50.089695,14.419237,1,1,0,6,Před rekonstrukcí,nevybaveny,osobni
sreality,10500000,30,1+kk,"Slezská, Praha 2 - Vinohrady",50.076286,14.451951,1,1,0,2,Po rekonstrukci,nevybaveny,osobni
sreality,16000000,50,2+kk,"Mánesova, Praha 2 - Vinohrady",50.077835,14.441465,1,0,0,1,Po rekonstrukci,nevybaveny,osobni
sreality,27500000,85,3+kk,"Laubova, Praha 3 - Vinohrady",50.078979,14.449992,1,0,0,7,Po rekonstrukci,nevybaveny,osobni
sreality,41000000,110,4+kk,"Ondříčkova, Praha 3 - Vinohrady",50.080555,14.452493,1,1,0,6,Po rekonstrukci,nevybaveny,osobni
sreality,32897756,132,4+kk,"U Lihovaru, Praha 5 - Smíchov",50.053452,14.409716,1,1,1,6,Novostavba,nevybaveny,osobni
sreality,1,60,2+kk,"V Horní Stromce, Praha 3 - Vinohrady",50.076836,14.469539,1,0,0,2,Po rekonstrukci,nevybaveny,osobni
sreality,5962981,32,1+kk,"Douchova, Praha 10 - Uhříněves",50.032494,14.589123,1,1,1,2,Novostavba,nevybaveny,osobni
sreality,15015038,70,3+kk,"Douchova, Praha 10 - Uhříněves",50.032494,14.589123,1,1,1,4,Novostavba,nevybaveny,osobni
sreality,1,55,2+kk,"Douchova, Praha 10 - Uhříněves",50.032494,14.589123,1,1,1,2,Novostavba,nevybaveny,osobni
sreality,19822640,103,4+kk,"Douchova, Praha 10 - Uhříněves",50.032494,14.589123,1,1,1,4,Novostavba,nevybaveny,osobni
sreality,10990000,73,3+kk,"Malá Úpa - Horní Malá Úpa, okres Trutnov",50.744171,15.818295,0,0,0,2,Velmi dobrý,vybaveny,osobni
sreality,12450000,70,3+kk,"Pod Harfou, Praha 9 - Vysočany",50.103802,14.5108,0,1,1,12,Velmi dobrý,,osobni
sreality,8350000,66,3+kk,"Klíny, Brno - Židenice",49.197464,16.637293,0,1,0,2,Velmi dobrý,,osobni
sreality,9700000,91,3+kk,"U Ježíška, Plzeň - Východní Předměstí",49.740738,13.384843,1,1,1,2,Velmi dobrý,castecne vybaveny,osobni
sreality,1,43,2+kk,"Norská, Praha 10 - Vršovice",50.071793,14.455273,1,0,0,1,Projekt,nevybaveny,osobni
sreality,10990000,61,2+kk,"U staré cihelny, Praha 3 - Žižkov",50.086487,14.483222,1,1,1,3,Velmi dobrý,castecne vybaveny,osobni
sreality,7645260,53,2+kk,"Polabská, Praha 9 - Miškovice",50.154964,14.538545,1,1,1,2,Projekt,nevybaveny,osobni
sreality,7581224,53,2+kk,"Polabská, Praha 9 - Miškovice",50.154964,14.538545,1,1,1,1,Projekt,nevybaveny,osobni
sreality,10760135,56,2+kk,"Nádražní, Praha 5 - Smíchov",50.056091,14.409175,1,1,0,4,Projekt,nevybaveny,osobni
sreality,8800000,52,2+kk,"Sedlářova, Praha 9 - Kbely",50.130081,14.535275,1,1,1,2,Novostavba,castecne vybaveny,osobni
sreality,11879552,49,2+kk,"Wenzigova, Praha 2 - Nové Město",50.070736,14.430594,0,0,0,3,Projekt,nevybaveny,osobni
sreality,12298485,52,2+kk,"Wenzigova, Praha 2 - Nové Město",50.070736,14.430594,0,0,0,2,Projekt,nevybaveny,osobni
sreality,11704856,50,2+kk,"Wenzigova, Praha 2 - Nové Město",50.070736,14.430594,0,0,0,2,Projekt,nevybaveny,osobni
sreality,12054000,80,4+kk,"Polabská, Praha 9 - Miškovice",50.154964,14.538545,1,1,1,2,Projekt,nevybaveny,osobni
sreality,18900000,98,3+kk,"Biskupcova, Praha 3 - Žižkov",50.090733,14.476322,1,1,0,7,Novostavba,nevybaveny,osobni
sreality,1,94,3+kk,"Dušní, Praha 1 - Josefov",50.090687,14.420315,1,1,0,5,Po rekonstrukci,vybaveny,osobni
sreality,1,43,2+kk,"Norská, Praha 10 - Vršovice",50.071793,14.455273,1,0,0,1,Projekt,nevybaveny,osobni
sreality,10362000,44,2+kk,"Nádražní, Praha 5 - Smíchov",50.056091,14.409175,1,1,0,7,Projekt,nevybaveny,osobni
sreality,12657192,72,3+kk,"Toufarova, Praha 5 - Stodůlky",50.042961,14.312009,1,1,1,3,Novostavba,castecne vybaveny,osobni
sreality,1,77,3+kk,"Norská, Praha 10 - Vršovice",50.071793,14.455273,1,0,0,6,Projekt,nevybaveny,osobni
sreality,3950000,48,3+kk,"Ostrovec - Dědovice, okres Písek",49.395325,14.165651,0,1,1,1,Projekt,castecne vybaveny,osobni
sreality,20750000,112,4+kk,"Zenklova, Praha 8 - Libeň",50.115749,14.468445,1,1,1,7,Ve výstavbě,,osobni
sreality,23000000,122,2+kk,"Rooseveltova, Praha 6 - Bubeneč",50.103909,14.400193,1,1,1,1,Novostavba,nevybaveny,osobni
sreality,26500000,145,4+kk,"Rooseveltova, Praha 6 - Bubeneč",50.103909,14.400193,1,1,1,1,Novostavba,nevybaveny,osobni
sreality,1,46,2+kk,"Norská, Praha 10 - Vršovice",50.071793,14.455273,1,0,0,1,Projekt,nevybaveny,osobni
sreality,5850000,52,2+kk,"Merklín - Pstruží, okres Karlovy Vary",50.346039,12.826773,0,0,1,1,Po rekonstrukci,vybaveny,osobni
sreality,5590000,41,2+kk,"Merklín - Pstruží, okres Karlovy Vary",50.346039,12.826773,0,0,1,2,Po rekonstrukci,vybaveny,osobni
sreality,1,155,3+kk,"Na Hřebenkách, Praha 5 - Smíchov",50.077011,14.390697,1,1,1,4,Velmi dobrý,castecne vybaveny,osobni
sreality,4350000,72,2+1,"Okružní, Týniště nad Orlicí",50.154758,16.083801,0,1,0,5,Velmi dobrý,,osobni
sreality,7490000,67,2+kk,"Zborovská, Český Brod",50.07848,14.864054,1,1,1,4,Novostavba,,osobni
sreality,29500000,135,4+kk,"V tůních, Praha 2 - Nové Město",50.075928,14.427186,1,0,1,6,Novostavba,castecne vybaveny,osobni
sreality,7950000,48,2+kk,"Perucká, Praha 2 - Vinohrady",50.068489,14.438044,1,0,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,23900000,176,4+kk,"Vítkova, Praha - Karlín",50.091339,14.445188,0,0,0,4,Před rekonstrukcí,,
sreality,10490000,78,4+kk,"Mádrova, Praha - Modřany",50.011044,14.418333,0,1,0,7,Po rekonstrukci,,osobni
sreality,6620000,36,1+kk,"Poděbradská, Praha 9 - Vysočany",50.10413,14.528247,1,1,1,4,Velmi dobrý,castecne vybaveny,osobni
sreality,10363000,51,2+kk,"Plzákova, Praha 9 - Kbely",50.13237,14.53639,1,1,1,4,Novostavba,vybaveny,osobni
sreality,11380000,83,3+kk,"Prouzova, Praha 9 - Vysočany",50.110413,14.503632,0,1,0,3,Po rekonstrukci,castecne vybaveny,osobni
