source,id,name,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership
bezrealitky,1010401,Prodej bytu 5+1,597900,120,5+1,"Eibenstrasse 13, , Bavorsko",48.62395,12.34935,0,0,1,2,novostavba,,
bezrealitky,999253,Prodej bytu 2+kk,7516900,47,2+kk,"Svornosti, Praha - Smíchov",50.0714824,14.4087881,1,0,0,4,velmi dobry,vybaveny,osobni
bezrealitky,1008632,Prodej bytu 2+1,5100000,63,2+1,"Vrchlického, Kyjov - Kyjov, Jihomoravský kraj",49.00628955,17.125204834709,0,0,1,2,velmi dobry,vybaveny,osobni
bezrealitky,1009830,Prodej bytu 4+1,530000,108,4+1,Dresden Blasewitz Sachsen 01309,51.04305,13.79341,1,1,1,0,velmi dobry,,
bezrealitky,1010160,Prodej bytu 1+kk,4800000,23,1+kk,"Vokovická, Praha - Vokovice",50.09681285,14.347595468571,1,0,0,7,velmi dobry,castecne vybaveny,osobni
bezrealitky,999251,Prodej bytu 3+kk,10000000,78,3+kk,"Bellušova, Praha - Stodůlky",50.0411714,14.3222204,1,0,0,7,velmi dobry,vybaveny,osobni
bezrealitky,1010087,Prodej bytu 2+kk,4770000,53,2+kk,"Blahoslavova, Olomouc - Olomouc-město, Olomoucký kraj",49.595052,17.2672801,0,0,1,1,velmi dobry,,osobni
bezrealitky,999218,Prodej bytu 2+kk,7490000,51,2+kk,"Okružní, Vestec - Vestec u Prahy, Středočeský kraj",49.9795213,14.505635,0,0,1,1,velmi dobry,,osobni
bezrealitky,1004946,Prodej bytu 2+1,7600000,66,2+1,"Štolcova, Brno - Černovice, Jihomoravský kraj",49.1862096,16.6364838,0,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,998992,Prodej bytu 3+kk,12790000,70,3+kk,"Rižská, Praha - Hostivař",50.0440929,14.5139276,1,0,1,1,novostavba,,osobni
bezrealitky,1006591,Prodej bytu 1+kk,4897900,37,1+kk,"Roztocká, Úholičky - Úholičky, Středočeský kraj",50.1579041,14.3355285,1,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1009808,Prodej bytu 1+kk,6900000,32,1+kk,"M. J. Lermontova, Praha - Bubeneč",50.1104129,14.3956917,0,0,0,4,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,1009799,Prodej bytu 1+kk,4290000,32,1+kk,"Bzenecká, Brno - Židenice, Jihomoravský kraj",49.2075793,16.6608395,1,0,1,1,dobry,castecne vybaveny,druzstevni
bezrealitky,1009794,Prodej bytu 4+1,1999999,81,4+1,"5. května, Plesná - Plesná, Karlovarský kraj",50.2192727,12.3479495,0,0,1,1,dobry,nevybaveny,osobni
bezrealitky,1009783,Prodej bytu 2+kk,6900000,45,2+kk,"Merklín - Pstruží u Merklína, Karlovarský kraj",50.3460893,12.8249487,0,0,1,1,velmi dobry,vybaveny,osobni
bezrealitky,1009793,Prodej bytu 3+1,5500000,75,3+1,"Zádušní, Mělník - Mělník, Středočeský kraj",50.3548072,14.4717123,0,0,1,1,dobry,castecne vybaveny,osobni
bezrealitky,998941,Prodej bytu 3+kk,15100000,80,3+kk,"Odborů, Praha - Nové Město",50.0776617,14.4187439,1,0,0,,velmi dobry,castecne vybaveny,osobni
bezrealitky,997448,Prodej bytu 1+kk,5850000,24,1+kk,"Evropská, Praha - Vokovice",50.0976536,14.3558008,1,0,0,13,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,998956,Prodej bytu 2+kk,7800000,40,2+kk,"Jičínská, Praha - Žižkov",50.0804403,14.45976,0,0,0,1,velmi dobry,vybaveny,osobni
bezrealitky,1009776,Prodej bytu 2+1,10490000,85,2+1,"Hlinky, Brno - Staré Brno, Jihomoravský kraj",49.1900865,16.590197,0,0,0,4,velmi dobry,castecne vybaveny,osobni
bezrealitky,1004462,Prodej bytu 2+1,7350000,46,2+1,"V křovinách, Praha - Braník",50.0424971,14.4250804,1,0,1,4,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,1004515,Prodej bytu 2+kk,6149000,42,2+kk,"Bendlova, Praha - Miškovice",50.15633085,14.54403134393,0,0,1,4,velmi dobry,,druzstevni
bezrealitky,1009772,Prodej bytu 1+1,1800000,36,1+1,"Chomutovská, Kadaň - Kadaň, Ústecký kraj",50.3925671,13.2736379,0,0,0,5,velmi dobry,vybaveny,osobni
bezrealitky,899444,Prodej bytu 2+kk,4990000,52,2+kk,"Nová, Kouřim - Kouřim, Středočeský kraj",50.0035082,14.9683466,0,0,1,2,construction,nevybaveny,osobni
bezrealitky,881936,Prodej bytu 4+kk,7690000,87,4+kk,"Nová, Kouřim - Kouřim, Středočeský kraj",50.00312255,14.96860935317,0,0,1,1,novostavba,nevybaveny,osobni
bezrealitky,1008293,Prodej bytu 1+kk,4640000,34,1+kk,"Svatojánská, Hradec Králové - Třebeš, Královéhradecký kraj",50.1824619,15.8283453,0,0,1,4,novostavba,vybaveny,osobni
bezrealitky,872182,Prodej bytu 3+kk,6490000,70,3+kk,"Nová, Kouřim - Kouřim, Středočeský kraj",50.00312255,14.96860935317,0,0,1,1,construction,nevybaveny,osobni
bezrealitky,1008255,Prodej bytu 2+kk,8990000,69,2+kk,"K Beranovu, Praha - Dolní Chabry",50.1401598,14.4483663,0,0,0,3,novostavba,castecne vybaveny,osobni
bezrealitky,1008258,Prodej bytu 1+kk,5500000,45,1+kk,"Ve Stromkách, Vestec - Vestec u Prahy, Středočeský kraj",49.9794088,14.5036537,0,0,1,1,novostavba,castecne vybaveny,osobni
bezrealitky,1009756,Prodej bytu 2+kk,6699990,49,2+kk,"Makovského, Praha - Řepy",50.0632765,14.3107686,1,0,1,12,novostavba,castecne vybaveny,osobni
bezrealitky,1004895,Prodej bytu 4+1,10800000,94,4+1,"Kovářova, Praha - Stodůlky",50.0485656,14.3156683,0,0,0,4,velmi dobry,nevybaveny,osobni
bezrealitky,1006151,Prodej bytu 2+kk,3220000,47,2+kk,"Arnošta Valenty, Praha - Černý Most",50.1013354,14.5704583,1,0,0,6,novostavba,vybaveny,druzstevni
bezrealitky,1009375,Prodej bytu 1+kk,6800000,37,1+kk,"Na Výrovně, Praha - Stodůlky",50.0396832,14.3176826,1,0,1,1,velmi dobry,,osobni
bezrealitky,1009539,Prodej bytu 3+1,93000,76,3+1,"Roßbacher Str. 11, , Sasko",50.2835,12.23058,0,1,0,0,undefined,,
bezrealitky,1007976,Prodej bytu 2+1,12950000,106,2+1,"Novákových, Praha - Libeň",50.1034771,14.4758735,0,0,0,6,velmi dobry,castecne vybaveny,osobni
bezrealitky,976114,Prodej bytu 3+kk,18200000,116,3+kk,"Ke Kapslovně, Praha - Žižkov",50.0858941,14.4688444,1,0,1,2,velmi dobry,vybaveny,osobni
bezrealitky,1004148,Prodej bytu 2+kk,8700000,56,2+kk,"U Družstva Život, Praha - Nusle",50.0560568,14.4464936,0,0,1,2,after_partial_reconstruction,castecne vybaveny,osobni
bezrealitky,998689,Prodej bytu 1+kk,3590000,40,1+kk,"Kosmonautů, Mělník - Mělník, Středočeský kraj",50.3511911,14.4846712,0,0,0,4,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,1009366,Prodej bytu 5+kk,16840000,123,5+kk,"Boleslavova, Praha - Nusle",50.0642584,14.4397178,0,0,0,4,dobry,castecne vybaveny,osobni
bezrealitky,1009359,Prodej bytu 3+1,5190000,75,3+1,"Konečná, Karlovy Vary - Rybáře, Karlovarský kraj",50.24009745,12.8517577268,1,0,1,1,velmi dobry,,osobni
bezrealitky,1007599,Prodej bytu 2+1,4250000,51,2+1,"Gen. Sochora, Ostrava - Poruba-sever, Moravskoslezský kraj",49.8338779,18.185307505603,0,0,0,3,velmi dobry,,osobni
bezrealitky,961480,Prodej bytu 2+kk,9990000,47,2+kk,"Na Cikorce, Praha - Modřany",50.0135016,14.4117477,1,0,0,1,project,nevybaveny,osobni
bezrealitky,936912,Prodej bytu 2+kk,5470000,38,2+kk,"Merklín - Pstruží u Merklína, Karlovarský kraj",50.3460387,12.8267722,0,0,1,1,velmi dobry,,osobni
bezrealitky,1007900,Prodej bytu 3+kk,12300000,86,3+kk,"Starochodovská, Praha - Chodov",50.0314709,14.5021236,1,0,1,4,velmi dobry,castecne vybaveny,osobni
bezrealitky,1009344,Prodej bytu 3+kk,6200000,83,3+kk,"Na Pile, Zásmuky - Zásmuky, Středočeský kraj",49.960017,15.029963,1,0,1,1,novostavba,castecne vybaveny,osobni
bezrealitky,998663,Prodej bytu 2+1,9500000,57,2+1,"Mydlářka, Praha - Dejvice",50.1006915,14.3845407,0,0,0,5,velmi dobry,nevybaveny,osobni
bezrealitky,1009350,Prodej bytu 4+kk,5890000,66,4+kk,"Pekárenská, České Budějovice - České Budějovice 3, Jihočeský kraj",48.9832081,14.4781822,1,0,1,8,velmi dobry,castecne vybaveny,osobni
bezrealitky,1009140,Prodej bytu 2+kk,7200000,43,2+kk,"Neapolská, Praha - Horní Měcholupy",50.0435401,14.5553394,1,0,1,2,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,1009336,Prodej bytu 2+kk,7190000,39,2+kk,"Šluknovská, Praha - Střížkov",50.1272321,14.4930773,0,0,0,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,998661,Prodej bytu 2+kk,3679000,43,2+kk,"Na Vršku, Jablonec nad Nisou - Jablonec nad Nisou, Liberecký kraj",50.7250913,15.1594263,1,0,0,7,velmi dobry,nevybaveny,osobni
bezrealitky,880588,Prodej bytu 1+kk,2590000,38,1+kk,"Náměstí míru, Protivín - Protivín, Jihočeský kraj",49.19785965,14.217443046379,0,0,1,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,993698,Prodej bytu 3+1,9590000,80,3+1,"Nedašovská, Praha - Zličín",50.0595097,14.2884989,0,0,0,4,velmi dobry,castecne vybaveny,osobni
bezrealitky,1009325,Prodej bytu 3+kk,11990000,90,3+kk,"Sicherova, Praha - Kyje",50.1152594,14.5659365,0,0,1,2,velmi dobry,nevybaveny,osobni
bezrealitky,1009180,Prodej bytu 2+1,169000,37,2+1,Hermann-Geib-Straße 41 Regensburg Kasernenviertel Bayern 93053,49.0069,12.10912,0,0,0,1,dobry,,
bezrealitky,998352,Prodej bytu 2+kk,7500000,59,2+kk,"Sazovická, Praha - Zličín",50.0563512,14.2840056,1,0,1,1,velmi dobry,,osobni
bezrealitky,1009164,Prodej bytu 2+1,3300000,53,2+1,"Na Podlesí, Kadaň - Kadaň, Ústecký kraj",50.3848787,13.2614398,1,0,1,3,velmi dobry,nevybaveny,osobni
bezrealitky,998337,Prodej bytu 3+1,3500000,68,3+1,"Tábor - Tábor, Jihočeský kraj",49.3900028,14.6815893,1,0,1,1,dobry,vybaveny,osobni
bezrealitky,1007601,Prodej bytu 2+1,3820000,52,2+1,"Vyšehrad, Český Krumlov - Český Krumlov, Jihočeský kraj",48.8188051,14.3190152,0,0,1,2,velmi dobry,vybaveny,osobni
bezrealitky,1007622,Prodej bytu 2+1,4490000,59,2+1,"Svinařovská, Smečno - Smečno, Středočeský kraj",50.18728,14.0443975,0,0,0,1,velmi dobry,nevybaveny,osobni
bezrealitky,1009148,Prodej bytu 3+1,12100000,81,3+1,"Aubrechtové, Praha - Záběhlice",50.053642,14.4997335,1,0,1,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,1009161,Prodej bytu 3+kk,10970000,72,3+kk,"Na Zlatnici, Praha - Podolí",50.0575988,14.4241517,1,0,1,1,velmi dobry,nevybaveny,osobni
bezrealitky,962505,Prodej bytu 3+kk,15800000,71,3+kk,"Boleslavova, Praha - Nusle",50.0637402,14.4355001,1,0,1,2,novostavba,castecne vybaveny,osobni
bezrealitky,992041,Prodej bytu 4+kk,25900000,159,4+kk,"Sokolovská, Praha - Karlín",50.094933,14.4560509,1,0,0,5,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,853225,Prodej bytu 3+1,7890000,97,3+1,"Žižkova tř., České Budějovice - České Budějovice 6, Jihočeský kraj",48.971915,14.4819229,0,0,1,2,velmi dobry,,osobni
bezrealitky,1009019,Prodej bytu 4+1,200000,93,4+1,", Sasko",50.54106,12.78686,0,1,1,1,dobry,vybaveny,
bezrealitky,1007582,Prodej bytu 2+1,4450000,60,2+1,"Ppor. Příhody, Vlašim - Vlašim, Středočeský kraj",49.7135863,14.8976738,0,0,0,1,velmi dobry,nevybaveny,osobni
bezrealitky,998278,Prodej bytu 1+kk,3690000,27,1+kk,"Edvarda Beneše, Olomouc - Řepčín, Olomoucký kraj",49.5990133,17.2226319,1,0,1,2,novostavba,castecne vybaveny,osobni
bezrealitky,1009124,Prodej bytu 1+kk,6390000,30,1+kk,"Modenská, Praha - Horní Měcholupy",50.0401464,14.5687139,0,0,1,6,velmi dobry,castecne vybaveny,osobni
bezrealitky,1008924,Prodej bytu 2+1,7790000,53,2+1,"Šumperská, Praha - Letňany",50.13705365,14.509375670456,0,0,0,3,velmi dobry,nevybaveny,osobni
bezrealitky,986486,Prodej bytu 2+1,5250000,62,2+1,"Pařížská, Kladno - Kročehlavy, Středočeský kraj",50.134063,14.1315142,1,0,1,2,pred rekonstrukci,vybaveny,osobni
bezrealitky,963163,Prodej bytu 4+kk,10500000,100,4+kk,"Hrnčířská, Jesenice - Zdiměřice u Prahy, Středočeský kraj",49.9806876,14.5288088,0,0,1,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,1005274,Prodej bytu 2+1,11990000,56,2+1,"Štefánikova, Praha - Smíchov",50.0772376,14.4039601,1,0,0,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,1002709,Prodej bytu 1+kk,4750000,30,1+kk,"Technická, Plzeň - Plzeň, Plzeňský kraj",49.7265727,13.352402,1,0,1,3,novostavba,nevybaveny,osobni
bezrealitky,1008912,Prodej bytu 4+kk,12800000,141,4+kk,"Podstránská, Brno - Slatina, Jihomoravský kraj",49.1864641,16.6675087,0,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,997429,Prodej bytu 1+kk,4290000,24,1+kk,"Čenětická, Praha - Chodov",50.0418147,14.4988773,1,0,0,7,velmi dobry,castecne vybaveny,osobni
bezrealitky,763093,Prodej bytu 2+1,9399000,63,2+1,"Vltavská, Praha - Smíchov",50.06963,14.40678,1,0,1,2,dobry,vybaveny,osobni
bezrealitky,1005365,Prodej bytu 2+1,2700000,56,2+1,"Vojtěcha Martínka, Orlová - Horní Lutyně, Moravskoslezský kraj",49.8667651,18.4258975,0,0,0,3,velmi dobry,vybaveny,druzstevni
bezrealitky,1008911,Prodej bytu 2+kk,6900000,71,2+kk,"Podstránská, Brno - Slatina, Jihomoravský kraj",49.1864641,16.6675087,0,0,1,1,velmi dobry,nevybaveny,osobni
bezrealitky,973212,Prodej bytu 4+kk,11850000,84,4+kk,"Tylova, Brno - Královo Pole, Jihomoravský kraj",49.2324708,16.5925574,0,0,1,1,novostavba,nevybaveny,osobni
bezrealitky,1008909,Prodej bytu 3+kk,6450000,85,3+kk,"Frymburk - Frymburk, Jihočeský kraj",48.66903,14.1631932,0,0,0,1,velmi dobry,vybaveny,osobni
bezrealitky,1006801,Prodej bytu 1+kk,5950000,42,1+kk,"Teyschlova, Brno - Bystrc, Jihomoravský kraj",49.2172329,16.5015038,1,0,0,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,1008668,Prodej bytu 3+1,4790000,72,3+1,"Příbramská, Neumětely - Neumětely, Středočeský kraj",49.85106,14.0285188,0,0,1,1,velmi dobry,,osobni
bezrealitky,1008663,Prodej bytu 1+kk,6190000,26,1+kk,"Heřmanova, Praha - Holešovice",50.1003272,14.429568,1,0,1,1,velmi dobry,vybaveny,osobni
bezrealitky,997485,Prodej bytu 2+kk,7950000,51,2+kk,"Biskupcova, Praha - Žižkov",50.0897553,14.471232,0,0,0,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,998300,Prodej bytu 2+kk,13099900,50,2+kk,"Chodská, Praha - Vinohrady",50.075748,14.4459807,1,0,0,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1008633,Prodej bytu 2+kk,4990000,50,2+kk,"Hronovická, Pardubice - Pardubice, Pardubický kraj",50.0336081,15.7750646,0,0,0,2,velmi dobry,vybaveny,osobni
bezrealitky,1006858,Prodej bytu 1+1,2690000,46,1+1,"Dukelská, Příbor - Příbor, Moravskoslezský kraj",49.6361154,18.1371682,1,0,0,9,velmi dobry,castecne vybaveny,osobni
bezrealitky,998299,Prodej bytu 2+kk,13399900,51,2+kk,"Chodská, Praha - Vinohrady",50.075748,14.4459807,1,0,0,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1008353,Prodej bytu 1+kk,2499000,27,1+kk,"Staškova, Liberec - Ruprechtice, Liberecký kraj",50.7906515,15.0689265,0,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1008311,Prodej bytu 3+1,4890000,90,3+1,"Víchová nad Jizerou - Horní Sytová, Liberecký kraj",50.6291188,15.4763269,0,0,1,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,924811,Prodej bytu 3+kk,12990000,75,3+kk,"Waltariho, Praha - Hloubětín",50.1076717,14.5248559,1,0,1,4,novostavba,castecne vybaveny,osobni
bezrealitky,1008602,Prodej bytu 3+1,8250000,77,3+1,"Benkova, Praha - Chodov",50.035746,14.5006637,1,0,1,1,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,951437,Prodej bytu 3+kk,12495000,78,3+kk,"Toufarova, Praha - Stodůlky",50.0431811,14.3112944,1,0,1,2,novostavba,castecne vybaveny,osobni
bezrealitky,1006590,Prodej bytu 1+1,2231600,47,1+1,"Žežická, Ústí nad Labem - Krásné Březno, Ústecký kraj",50.6700833,14.0761137,1,0,1,4,dobry,vybaveny,osobni
bezrealitky,1008326,Prodej bytu 4+kk,11999000,87,4+kk,"Brdičkova, Praha - Stodůlky",50.0433138,14.3304417,1,0,1,1,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,1008562,Prodej bytu ,275000,116,,", Bavorsko",49.00242,12.82014,0,1,1,1,po rekonstrukci,,
bezrealitky,1006562,Prodej bytu 2+kk,2700000,35,2+kk,"Revoluční, Litoměřice - Litoměřice, Ústecký kraj",50.5429295,14.1251887,1,0,1,3,dobry,nevybaveny,osobni
bezrealitky,1008294,Prodej bytu 3+kk,7850000,70,3+kk,"Františka Jelena, České Budějovice - České Budějovice 5, Jihočeský kraj",48.9693338,14.5147838,1,0,1,5,novostavba,castecne vybaveny,osobni
bezrealitky,1008310,Prodej bytu 3+kk,10988000,65,3+kk,"Františka Štěpánka, Praha - Hostivař",50.0567921,14.5428443,1,0,1,7,novostavba,castecne vybaveny,osobni
bezrealitky,961478,Prodej bytu 2+kk,9985000,47,2+kk,"Na Cikorce, Praha - Modřany",50.0135016,14.4117477,1,1,0,1,project,nevybaveny,osobni
bezrealitky,1008298,Prodej bytu 3+kk,10235000,71,3+kk,"Jažlovická, Praha - Chodov",50.0255976,14.5260417,1,0,1,3,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,998901,Prodej bytu 1+kk,1710000,18,1+kk,"Fibichova, Karlovy Vary - Stará Role, Karlovarský kraj",50.239102,12.8396798,1,1,0,3,velmi dobry,,osobni
bezrealitky,934871,Prodej bytu 3+1,6320000,72,3+1,"Labská kotlina, Hradec Králové - Hradec Králové, Královéhradecký kraj",50.2044706,15.8212581,0,0,1,1,dobry,castecne vybaveny,druzstevni
bezrealitky,996937,Prodej bytu 3+kk,14990000,100,3+kk,"Jeřabinová, Praha - Motol",50.0746658,14.3588175,1,0,1,2,velmi dobry,nevybaveny,osobni
bezrealitky,1007975,Prodej bytu 2+kk,13333333,49,2+kk,"Dlouhá, Praha - Staré Město",50.0905448,14.426107,1,0,0,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,996562,Prodej bytu 3+1,4799200,90,3+1,"Jabkenice - Jabkenice, Středočeský kraj",50.3264463,15.0143737,0,0,1,3,dobry,nevybaveny,osobni
bezrealitky,1008146,Prodej bytu 4+1,169000,97,4+1,Chemnitz Altchemnitz Sachsen 09125,50.77747,12.92725,0,1,1,1,dobry,,
bezrealitky,996588,Prodej bytu 4+kk,10590000,93,4+kk,"Turgeněvova, Brno - Černovice, Jihomoravský kraj",49.1888005,16.6450125,1,0,0,7,velmi dobry,castecne vybaveny,osobni
bezrealitky,1008053,Prodej bytu 2+1,190000,57,2+1,"Jägerhölzlstraße 17, , Bavorsko",48.84425,13.13398,0,1,1,0,velmi dobry,,
bezrealitky,920847,Prodej bytu 1+kk,5199000,55,1+kk,"Kapitána Jaroše, Boskovice - Boskovice, Jihomoravský kraj",49.4875165,16.6623346,0,0,0,2,project,nevybaveny,osobni
bezrealitky,996554,Prodej bytu 2+1,2750000,58,2+1,"Smetanova, Chvaletice - Telčice, Pardubický kraj",50.0331767,15.4150075,0,0,1,3,after_partial_reconstruction,castecne vybaveny,osobni
bezrealitky,953453,Prodej bytu 1+kk,5500000,43,1+kk,"Náměstí Joachima Barranda, Beroun - Beroun, Středočeský kraj",49.9648942,14.0726128,0,0,1,1,velmi dobry,,druzstevni
bezrealitky,1007946,Prodej bytu 1+1,3590000,42,1+1,"Hraniční, Olomouc - Nová Ulice, Olomoucký kraj",49.5774079,17.2326098,1,0,0,1,dobry,castecne vybaveny,osobni
bezrealitky,996522,Prodej bytu 2+kk,5600000,58,2+kk,"Huppnerova, Praha - Ruzyně",50.0917219,14.2986072,1,0,1,1,novostavba,castecne vybaveny,druzstevni
bezrealitky,1007966,Prodej bytu 2+kk,9873500,56,2+kk,"Ortenovo náměstí, Praha - Holešovice",50.1081988,14.4504704,0,0,1,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,1007939,Prodej bytu 2+kk,10000000,59,2+kk,"Pískařská, Praha - Modřany",50.0137075,14.4006315,1,0,1,6,velmi dobry,,osobni
bezrealitky,920849,Prodej bytu 1+kk,7299000,77,1+kk,"Kapitána Jaroše, Boskovice - Boskovice, Jihomoravský kraj",49.4875165,16.6623346,0,0,0,2,project,nevybaveny,osobni
bezrealitky,1005682,Prodej bytu 4+1,6750000,85,4+1,"Cyrila Boudy, Slaný - Slaný, Středočeský kraj",50.2285599,14.0718108,1,0,0,4,po rekonstrukci,,osobni
bezrealitky,1007934,Prodej bytu 3+kk,9970000,76,3+kk,"Janovská, Praha - Horní Měcholupy",50.0425998,14.5658151,1,0,1,7,novostavba,castecne vybaveny,osobni
bezrealitky,1007905,Prodej bytu 3+1,3200000,76,3+1,"Na Kopci, Karviná - Karviná-město, Moravskoslezský kraj",49.8590675,18.5616475,1,0,1,1,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,1007935,Prodej bytu 3+kk,9990000,69,3+kk,"Hrudičkova, Praha - Chodov",50.0340629,14.4784882,1,0,1,3,novostavba,castecne vybaveny,osobni
bezrealitky,1007817,Prodej bytu 3+1,449000,72,3+1,Georg-Aichinger-Straße 8 Regensburg Ostenviertel Bayern 93055,49.01348,12.12333,1,1,1,1,velmi dobry,,
bezrealitky,1007879,Prodej bytu 2+1,2400000,56,2+1,"Sídliště, Počátky - Počátky, Kraj Vysočina",49.2644932,15.2353878,1,0,1,3,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,956337,Prodej bytu 3+1,9350000,141,3+1,"Cementářská, Praha - Lochkov",50.0034197,14.3523907,0,0,1,1,novostavba,castecne vybaveny,osobni
bezrealitky,996481,Prodej bytu 2+kk,7350000,46,2+kk,"Podbělová, Brno - Líšeň, Jihomoravský kraj",49.2140322,16.6834411,0,0,0,2,novostavba,castecne vybaveny,osobni
bezrealitky,1007626,Prodej bytu 2+1,4400000,55,2+1,"Pod Nemocnicí, Hranice - Hranice, Olomoucký kraj",49.5527563,17.7450575,0,0,0,1,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,1006812,Prodej bytu 3+kk,9590000,58,3+kk,"Nad Šutkou, Praha - Kobylisy",50.1227886,14.4533135,0,0,0,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1006848,Prodej bytu 2+1,1599000,53,2+1,"Kpt. Jaroše, Orlová - Horní Lutyně, Moravskoslezský kraj",49.867895,18.429775,0,0,1,3,dobry,nevybaveny,druzstevni
bezrealitky,943124,Prodej bytu 2+1,3350000,66,2+1,"Lipová-lázně - Horní Lipová, Olomoucký kraj",50.2239013,17.09049,0,0,1,4,velmi dobry,vybaveny,osobni
bezrealitky,1007589,Prodej bytu 2+1,1650000,68,2+1,"Hlavní, Hanušovice - Hanušovice, Olomoucký kraj",50.0801689,16.9365421,0,0,1,2,dobry,nevybaveny,osobni
bezrealitky,1005681,Prodej bytu 3+1,5390000,63,3+1,"Zahradní, Zliv - Zliv u Českých Budějovic, Jihočeský kraj",49.0694065,14.3624184,1,0,1,1,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,742902,Prodej bytu 3+kk,17571554,107,3+kk,"Na Neklance, Praha - Smíchov",50.06102,14.40291,1,1,1,5,novostavba,nevybaveny,osobni
bezrealitky,1006156,Prodej bytu 1+kk,4950000,28,1+kk,"Hlavatého, Praha - Háje",50.0309494,14.5345976,1,0,0,1,dobry,castecne vybaveny,osobni
bezrealitky,1007577,Prodej bytu 2+kk,5500000,48,2+kk,"Armádní, Milovice - Benátecká Vrutice, Středočeský kraj",50.2309821,14.8569635,1,0,0,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,1007585,Prodej bytu ,70000,84,,"Okružná, Handlová - Handlová, Trenčiansky kraj",48.7378283,18.7557549,1,0,1,4,dobry,castecne vybaveny,osobni
bezrealitky,1007580,Prodej bytu 3+1,4200000,88,3+1,"Kruh - Kruh, Liberecký kraj",50.5672113,15.48089,0,0,1,2,pred rekonstrukci,nevybaveny,osobni
bezrealitky,996110,Prodej bytu 3+kk,4888000,68,3+kk,"Palackého, Tachov - Tachov, Plzeňský kraj",49.7898526,12.6268638,1,0,0,3,novostavba,castecne vybaveny,osobni
bezrealitky,1007555,Prodej bytu 2+1,4200000,42,2+1,"Holandská, Kladno - Kročehlavy, Středočeský kraj",50.1296275,14.12065,1,0,1,4,dobry,,osobni
bezrealitky,983423,Prodej bytu 3+kk,7800000,66,3+kk,"Olivova, Říčany - Říčany u Prahy, Středočeský kraj",49.9899644,14.6632474,0,0,1,1,velmi dobry,nevybaveny,osobni
bezrealitky,1004570,Prodej bytu 1+1,2700000,40,1+1,"Korunní, Ostrava - Mariánské Hory, Moravskoslezský kraj",49.8308174,18.2584832,1,0,1,6,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,966603,Prodej bytu 3+kk,8290000,62,3+kk,"Sportovců, Hostivice - Litovice, Středočeský kraj",50.079763,14.2421198,0,0,1,4,velmi dobry,castecne vybaveny,osobni
bezrealitky,996091,Prodej bytu 2+1,3625000,52,2+1,"Čsl. armády, Šumperk - Šumperk, Olomoucký kraj",49.9676034,16.9853178,0,0,0,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,807835,Prodej bytu 1+1,6100000,52,1+1,"Příční, Brno - Zábrdovice, Jihomoravský kraj",49.20071,16.61566,1,0,0,4,dobry,,osobni
bezrealitky,983425,Prodej bytu 2+kk,7999000,82,2+kk,"Palackého, Poděbrady - Poděbrady, Středočeský kraj",50.1416289,15.1251442,1,0,1,2,novostavba,castecne vybaveny,osobni
bezrealitky,982375,Prodej bytu 3+1,2590000,73,3+1,"Loučovice - Loučovice, Jihočeský kraj",48.6222959,14.2571755,1,0,1,7,dobry,castecne vybaveny,osobni
bezrealitky,1003680,Prodej bytu 2+kk,9500000,66,2+kk,"Uzbecká, Praha - Vršovice",50.0670257,14.4624196,1,0,1,3,velmi dobry,,osobni
